id,txt,cit,data,cit.1,val,int
beatrizbts14,"Eu te quero só pra mim, como as ondas são do mar","Rio de Janeiro, Brasil",25/10/2017 16:54,4,4,4
beatrizbts14,"O teu sorriso é o paraíso, onde contigo eu queria estar","Rio de Janeiro, Brasil",25/10/2017 16:54,4,4,4
beatrizbts14,tem gente que pede pra passar vergonha kkkkkkkkkkkkkkkkkkkkkkk,"Rio de Janeiro, Brasil",25/10/2017 16:51,4,4,4
beatrizbts14,Caralho tem nada pra fazer,"Rio de Janeiro, Brasil",25/10/2017 16:49,4,2,4
beatrizbts14,Quem é de verdade sabe quem é de mentira!!,"Rio de Janeiro, Brasil",25/10/2017 16:23,4,2,4
beatrizbts14,Buscando um novo rumo que faça sentido nesse mundo louco com o coração partido,"Rio de Janeiro, Brasil",25/10/2017 16:22,4,4,4
beatrizbts14,"Tenho que mudar, mas tá foda decidir o que eu quero pra minha vida e pra mim, vou partir pro suicídio mesmo","Rio de Janeiro, Brasil",25/10/2017 16:19,4,2,4
beatrizbts14,Quero f1 mas vou treinar,"Rio de Janeiro, Brasil",25/10/2017 16:18,4,4,4
beatrizbts14,Ainda nem tirei minha roupa de escola,"Rio de Janeiro, Brasil",25/10/2017 16:18,4,2,4
beatrizbts14,Hoje ta só a cara da pizza na casa de alguém batendo um papo produtivo,"Rio de Janeiro, Brasil",25/10/2017 13:25,4,4,4
beatrizbts14,Mas agr eu saio pra ver meu bb,"Rio de Janeiro, Brasil",25/10/2017 02:43,4,4,4
beatrizbts14,Prefiro mil vezes ficar final de semana em casa do que ficar nos rolês sendo a excluída do grupo e sendo ignorada,"Rio de Janeiro, Brasil",25/10/2017 02:43,4,4,4
beatrizbts14,o namorado de vcs também ficam mandando mensagens fofas toda hr afe,"Rio de Janeiro, Brasil",25/10/2017 02:35,4,2,4
beatrizbts14,Oh faia faia,"Rio de Janeiro, Brasil",25/10/2017 02:23,4,4,4
beatrizbts14,Uma vida só,"Rio de Janeiro, Brasil",25/10/2017 02:19,4,2,4
beatrizbts14,Menage não é aquele hidratante da Xuxa?,"Rio de Janeiro, Brasil",25/10/2017 02:05,4,4,4
beatrizbts14,"O que me anima é habilidade na lambida, malícia, muita saliva, enquanto eu queimo uma sativa","Rio de Janeiro, Brasil",25/10/2017 01:58,4,4,4
beatrizbts14,Minha tia matando na comida,"Rio de Janeiro, Brasil",25/10/2017 01:26,4,4,4
beatrizbts14,Wesley tá zoando a cachorra da minha tia eu vou bater nele,"Rio de Janeiro, Brasil",25/10/2017 00:33,4,2,4
beatrizbts14,"Sem você aqui, paraíso sem cor, sem você aqui primavera sem flor","Rio de Janeiro, Brasil",24/10/2017 23:12,3,4,4
beatrizbts14,"Fiquei trabalhando até tarde, mas não vou dormir sem dizer que eu juro, te juro amor eterno ??????????","Rio de Janeiro, Brasil",24/10/2017 23:11,3,4,4
beatrizbts14,"Estamos tão longe, tão perto também","Rio de Janeiro, Brasil",24/10/2017 23:11,3,2,4
beatrizbts14,"A felicidade está em coisas simples, como em seu gesto de amor ??","Rio de Janeiro, Brasil",24/10/2017 23:05,3,4,4
beatrizbts14,"Acordo mais um dia ao seu lado, agradecendo sempre ao senhor","Rio de Janeiro, Brasil",24/10/2017 23:04,3,2,4
beatrizbts14,Mina você é minha morfina vem acabar com essa dor,"Rio de Janeiro, Brasil",24/10/2017 23:01,3,2,4
beatrizbts14,caralho já vai dar 21:00 hrs,"Rio de Janeiro, Brasil",24/10/2017 22:57,3,4,4
beatrizbts14,"Depois que te encontrei, alguma coisa me fez tão bem","Rio de Janeiro, Brasil",24/10/2017 22:57,3,2,4
beatrizbts14,Muito bom quando o sentimento é recíproco tipo muito mesmo,"Rio de Janeiro, Brasil",24/10/2017 22:55,3,4,4
beatrizbts14,"Tinha falado pra mim mesma que daquela água eu não iria beber muito, hoje eu tô parecendo uma sereia dentro dela","Rio de Janeiro, Brasil",24/10/2017 22:55,3,4,4
beatrizbts14,Só um Doritos com uma Coca-Cola geladinha,"Rio de Janeiro, Brasil",24/10/2017 22:46,3,4,4
beatrizbts14,??,"Rio de Janeiro, Brasil",24/10/2017 22:37,3,4,4
beatrizbts14,Ouvindo old money e chorando,"Rio de Janeiro, Brasil",24/10/2017 22:32,3,4,4
beatrizbts14,"Peito é uma coisa tão linda, deus está de parabéns","Rio de Janeiro, Brasil",24/10/2017 22:19,3,2,4
beatrizbts14,que porra é essa,"Rio de Janeiro, Brasil",24/10/2017 22:19,3,2,4
beatrizbts14,Tenho pena de quem não tem personalidade própria e fica pegando as ideias dos outros,"Rio de Janeiro, Brasil",24/10/2017 22:16,3,4,4
beatrizbts14,"meu deus quem cutuca a outra pessoa no facebook ainda, acabei de ser cutucada","Rio de Janeiro, Brasil",24/10/2017 21:42,3,2,4
beatrizbts14,"Quando o abraço apertado se encaixa é como se o mundo parasse ali, é como se a vida acabasse, sei lá ??","Rio de Janeiro, Brasil",24/10/2017 21:40,3,2,4
beatrizbts14,"Ralf cagou abessa no meu colo dormindo e eu nem percebi, rato vacilao","Rio de Janeiro, Brasil",24/10/2017 19:50,3,4,4
beatrizbts14,???,"Rio de Janeiro, Brasil",24/10/2017 19:33,3,4,4
beatrizbts14,Slipknot- Vermilion pt 2,"Rio de Janeiro, Brasil",24/10/2017 19:31,3,4,4
beatrizbts14,"Avenged sevenfold é muito foda, tinha me esquecido disso","Rio de Janeiro, Brasil",24/10/2017 19:11,3,2,4
beatrizbts14,"Ultimamente estou ouvindo muito rock, será q vou voltar na minha época de 2013 socorro","Rio de Janeiro, Brasil",24/10/2017 18:58,3,2,4
beatrizbts14,porra,"Rio de Janeiro, Brasil",24/10/2017 18:16,3,2,4
beatrizbts14,Vou andar na rua com o fone no ultimo volume ouvindo avenged sevenfold fé,"Rio de Janeiro, Brasil",24/10/2017 17:14,3,5,4
beatrizbts14,"Vou piar no barrão pra pagar a escola do meu irmão, tomara que eu encontre uma pessoinha, vou até pela praça","Rio de Janeiro, Brasil",24/10/2017 17:08,3,5,4
beatrizbts14,Até parece,"Rio de Janeiro, Brasil",24/10/2017 17:08,3,4,4
beatrizbts14,??,"Rio de Janeiro, Brasil",24/10/2017 17:05,3,4,4
beatrizbts14,Parceiro que sonho ruim,"Rio de Janeiro, Brasil",24/10/2017 17:04,3,2,4
beatrizbts14,Piei,"Rio de Janeiro, Brasil",24/10/2017 17:01,3,4,4
beatrizbts14,Ultimamente estou dormido mais do que o anormal,"Rio de Janeiro, Brasil",24/10/2017 14:20,3,2,4
beatrizbts14,Te gosto muito garota AJDMDKDKDKDKCKFKEOXKWWKDKDKDKD??,"Rio de Janeiro, Brasil",24/10/2017 11:04,3,4,4
beatrizbts14,"Quando a gira girou, ninguém suportou, só você ficou, não me abandonou, quando o tempo parou e a água abaixou, eu tive a certeza do seu amor","Rio de Janeiro, Brasil",24/10/2017 10:30,3,2,4
beatrizbts14,"Ai a mina quer fumar haxixe, aaah mano","Rio de Janeiro, Brasil",24/10/2017 09:56,3,4,4
beatrizbts14,Quero meu namorado,"Rio de Janeiro, Brasil",24/10/2017 09:56,3,2,4
beatrizbts14,Quem se faz de vítima é cuzão!,"Rio de Janeiro, Brasil",24/10/2017 09:54,3,2,4
beatrizbts14,Fico desejando nós gastando o mar,"Rio de Janeiro, Brasil",24/10/2017 09:21,3,2,4
beatrizbts14,Lethicia tem problema,"Rio de Janeiro, Brasil",24/10/2017 09:19,3,4,4
beatrizbts14,Cadê a piranha da Brenda,"Rio de Janeiro, Brasil",24/10/2017 09:17,3,4,4
beatrizbts14,Barbosa vai me zoar pq botafogo ganhou,"Rio de Janeiro, Brasil",24/10/2017 09:12,3,2,4
beatrizbts14,"A inspiração às vezes some, mas volta, porque eu pego ela do jeito que ela gosta","Rio de Janeiro, Brasil",24/10/2017 09:07,3,2,4
beatrizbts14,"Não acendeu o beck já se sentiu lesado é foda, é foda, é foda","Rio de Janeiro, Brasil",24/10/2017 09:06,3,2,4
beatrizbts14,Inimigos não me alcançam!!!!,"Rio de Janeiro, Brasil",24/10/2017 09:06,3,4,4
beatrizbts14,"Viver de aparência e não ser nada do que mostra, é tipo ter os dentes de ouro e da sua boca só sair bosta!!!","Rio de Janeiro, Brasil",24/10/2017 09:06,3,2,4
beatrizbts14,Dias de comemorar eu chapo,"Rio de Janeiro, Brasil",24/10/2017 09:05,3,4,4
beatrizbts14,Eu sei meus pecados sem perdão,"Rio de Janeiro, Brasil",24/10/2017 09:05,3,2,4
beatrizbts14,Onde os cara se camuflam mais que um camaleão,"Rio de Janeiro, Brasil",24/10/2017 09:05,3,4,4
beatrizbts14,"E tem gente que ainda se preocupa com carnaval e outras coisas sem necessidade, enquanto a saúde pública está indo pro esgoto","Rio de Janeiro, Brasil",24/10/2017 08:57,3,2,4
beatrizbts14,"É triste você acordar e ver na tv sobre os hospitais faltando isso e aquilo, é triste","Rio de Janeiro, Brasil",24/10/2017 08:56,3,2,4
beatrizbts14,Não vejo a hora de ano que vem eu trabalhar e juntar meu dinheirinho ao invés de gastar com besteira,"Rio de Janeiro, Brasil",24/10/2017 03:42,3,4,4
beatrizbts14,"Meu amor, disciplina é liberdade Compaixão é fortaleza Ter bondade é ter coragem Lá em casa tem um poço, mas a água é muito limpaaaa","Rio de Janeiro, Brasil",24/10/2017 03:36,3,4,4
beatrizbts14,"Disseste que se tua voz tivesse força igual, a imensa dor que sentes, teu grito acordaria não só a tua casa, mas a vizinhança inteira!!!","Rio de Janeiro, Brasil",24/10/2017 03:35,3,2,4
beatrizbts14,"Tua tristeza é tão exata, e hoje o dia é tão bonito","Rio de Janeiro, Brasil",24/10/2017 03:34,3,2,4
beatrizbts14,"Há tempos tive um sonho Não me lembro, não me lembro...","Rio de Janeiro, Brasil",24/10/2017 03:33,3,4,4
beatrizbts14,"Parece cocaína, mas é só tristeza","Rio de Janeiro, Brasil",24/10/2017 03:33,3,2,4
beatrizbts14,Cada fav um soco na cara,"Rio de Janeiro, Brasil",24/10/2017 03:29,3,4,4
beatrizbts14,"Consigo ficar acordada a madrugada toda sem conversar com ngm, já me acostumei","Rio de Janeiro, Brasil",24/10/2017 03:28,3,2,4
beatrizbts14,"Queria que fosse fisicamente, mas nem é","Rio de Janeiro, Brasil",24/10/2017 03:26,3,2,4
beatrizbts14,cansada,"Rio de Janeiro, Brasil",24/10/2017 03:25,3,2,4
beatrizbts14,Se eu fosse rica com certeza eu já teria sumido,"Rio de Janeiro, Brasil",24/10/2017 03:25,3,2,4
beatrizbts14,Queria entender esse povo da igreja que na rua não olha nem na minha cara e na rede social diz que sente minha falta lá,"Rio de Janeiro, Brasil",24/10/2017 03:24,3,4,4
beatrizbts14,"Praia brava, lua cheia. Cadê analua? :(","Rio de Janeiro, Brasil",24/10/2017 03:23,3,4,4
beatrizbts14,Madrugada e o tempo estão ótimos pra isso,"Rio de Janeiro, Brasil",24/10/2017 03:21,3,4,4
beatrizbts14,Tempinho bom pra cometer suicídio,"Rio de Janeiro, Brasil",24/10/2017 03:21,3,4,4
beatrizbts14,caralho,"Rio de Janeiro, Brasil",24/10/2017 03:20,3,4,4
beatrizbts14,porraaaaaaaaa,"Rio de Janeiro, Brasil",24/10/2017 03:12,3,4,4
beatrizbts14,Wesley me mandou uma foto engraçada tô caindo mole ate agr,"Rio de Janeiro, Brasil",24/10/2017 03:11,3,4,4
beatrizbts14,Na moral de verdade mesmo eu n sei o q estou fazendo da minha vida,"Rio de Janeiro, Brasil",24/10/2017 03:02,3,2,4
beatrizbts14,Bebendo vinho Quebrando as taças Fudendo por toda casa,"Rio de Janeiro, Brasil",24/10/2017 02:28,3,4,4
beatrizbts14,Senta firmeee,"Rio de Janeiro, Brasil",24/10/2017 02:27,3,4,4
beatrizbts14,Mulher que me der paz vai ficar com a moral em alta,"Rio de Janeiro, Brasil",24/10/2017 02:22,3,4,4
beatrizbts14,"Me falta paz, buceta não falta","Rio de Janeiro, Brasil",24/10/2017 02:22,3,2,4
beatrizbts14,Cólica do caralho,"Rio de Janeiro, Brasil",24/10/2017 02:13,3,4,4
beatrizbts14,Estou sem fone de ouvido que morte horrível,"Rio de Janeiro, Brasil",24/10/2017 02:08,3,4,4
beatrizbts14,"E te perder de vista assim, é ruim demais","Rio de Janeiro, Brasil",24/10/2017 02:04,3,2,4
beatrizbts14,E cada vez que eu fujo eu me aproximo mais,"Rio de Janeiro, Brasil",24/10/2017 02:04,3,2,4
beatrizbts14,"No vão das coisas que a gente disse, não cabe mais sermos somente amigos","Rio de Janeiro, Brasil",24/10/2017 02:03,3,4,4
beatrizbts14,"Entre nós dois não cabe mais nenhum segredo, além do que já combinados....","Rio de Janeiro, Brasil",24/10/2017 02:03,3,4,4
beatrizbts14,Porra dormi muito,"Rio de Janeiro, Brasil",24/10/2017 01:29,3,2,4
beatrizbts14,Tia giza vai me adotar,"Rio de Janeiro, Brasil",23/10/2017 18:48,2,4,4
beatrizbts14,Meu celular já vai descarregar ?,"Rio de Janeiro, Brasil",23/10/2017 17:35,2,5,4
beatrizbts14,Parceiro que fome,"Rio de Janeiro, Brasil",23/10/2017 17:26,2,3,4
beatrizbts14,Esperando a madame da Brenda no dentista,"Rio de Janeiro, Brasil",23/10/2017 17:25,2,4,4
beatrizbts14,Encontrei com a Dri aqui em bangu queria apertar a bunda dela,"Rio de Janeiro, Brasil",23/10/2017 17:23,2,2,4
beatrizbts14,Fico puta com essas coisas,"Rio de Janeiro, Brasil",23/10/2017 17:23,2,4,4
beatrizbts14,"Achei que o velho ia me bater na fila do banco, quase voei encima dele!!!!","Rio de Janeiro, Brasil",23/10/2017 17:23,2,2,4
beatrizbts14,Eu amo a Brenda vtnc,"Rio de Janeiro, Brasil",23/10/2017 10:47,2,4,4
beatrizbts14,Alguém com uma alma boa podia me dar a senha da netflix,"Rio de Janeiro, Brasil",23/10/2017 02:51,2,4,4
beatrizbts14,"Primeira coisa que eu vou ter quando eu morar sozinha vai ser uma coruja, nem eu que passa fome só pra cuidar desse animal que é maravilhoso","Rio de Janeiro, Brasil",23/10/2017 02:47,2,2,4
beatrizbts14,Cria asa piriquita treme treme a tacaca,"Rio de Janeiro, Brasil",23/10/2017 02:46,2,5,4
beatrizbts14,Tsc,"Rio de Janeiro, Brasil",23/10/2017 02:38,2,4,4
beatrizbts14,"Na moral, meus 18 anos vou querer sair de casa nem q eu more com uma amiga dividindo aluguel","Rio de Janeiro, Brasil",23/10/2017 02:37,2,4,4
beatrizbts14,Tô ganhando dinheiro com meu brechó tô feliz,"Rio de Janeiro, Brasil",23/10/2017 02:32,2,4,4
beatrizbts14,Não empresto mais porra nenhuma pra ngm,"Rio de Janeiro, Brasil",23/10/2017 02:29,2,2,4
beatrizbts14,Adoro fazer um drama rssssssd,"Rio de Janeiro, Brasil",23/10/2017 02:25,2,2,4
beatrizbts14,Só no cu Só no cu Só no cu piranha,"Rio de Janeiro, Brasil",23/10/2017 02:21,2,4,4
beatrizbts14,"Sentindo umas pontadas muito forte, devo me preocupar?","Rio de Janeiro, Brasil",23/10/2017 02:20,2,2,4
beatrizbts14,Qualquer dia vou colocar essa música no som altão e cantar pros meus vizinhos,"Rio de Janeiro, Brasil",23/10/2017 02:15,2,4,4
beatrizbts14,"Fala de fulano, fala de ciclano","Rio de Janeiro, Brasil",23/10/2017 02:15,2,4,4
beatrizbts14,"Antes de julgar mal, por que não olha pra si mesmo?","Rio de Janeiro, Brasil",23/10/2017 02:14,2,2,4
beatrizbts14,"Mas isso é coisa feia, isso é coisa feia","Rio de Janeiro, Brasil",23/10/2017 02:14,2,2,4
beatrizbts14,"Seu assunto principal, é falar mal da vida alheia","Rio de Janeiro, Brasil",23/10/2017 02:13,2,2,4
beatrizbts14,"Nos deram espelhos e vimos o mundo doente, tentei chorar e não consegui","Rio de Janeiro, Brasil",23/10/2017 02:10,2,2,4
beatrizbts14,"Eu quis o perigo e até sangrei sozinho entenda, assim pude trazer você de volta pra mim...","Rio de Janeiro, Brasil",23/10/2017 02:09,2,3,4
beatrizbts14,Chega quero morrer,"Rio de Janeiro, Brasil",23/10/2017 02:06,2,2,4
beatrizbts14,Ela rebola parece que tá no baile,"Rio de Janeiro, Brasil",23/10/2017 02:04,2,4,4
beatrizbts14,"Mina se eu for mais forte, eu machuco até seu coração","Rio de Janeiro, Brasil",23/10/2017 02:03,2,2,4
beatrizbts14,"Tire férias em mim, não tire férias de mim","Rio de Janeiro, Brasil",23/10/2017 02:03,2,4,4
beatrizbts14,Eles perguntam nós...........,"Rio de Janeiro, Brasil",23/10/2017 02:02,2,4,4
beatrizbts14,"Ele é mó chave, eu não curto algema","Rio de Janeiro, Brasil",23/10/2017 02:00,2,4,4
beatrizbts14,Só quero meu aniversário de 15 anos ano que vem,"Rio de Janeiro, Brasil",23/10/2017 01:55,2,2,4
beatrizbts14,Kkkkkkkkkkkkk,"Rio de Janeiro, Brasil",23/10/2017 01:52,2,4,4
beatrizbts14,Snuff ?,"Rio de Janeiro, Brasil",23/10/2017 01:50,2,4,4
beatrizbts14,Ouvindo slipknot e na bad,"Rio de Janeiro, Brasil",23/10/2017 01:50,2,4,4
beatrizbts14,"Gente eu tinha futuro na luta, mas eu mudei muito de uns tempo pra cá então n tenho mais esperança","Rio de Janeiro, Brasil",23/10/2017 01:46,2,4,4
beatrizbts14,Vinicius tirou várias fotos no meu celular tô rindo ljjkkdkd,"Rio de Janeiro, Brasil",23/10/2017 01:12,2,2,4
beatrizbts14,Vou sair mais n,"Rio de Janeiro, Brasil",22/10/2017 23:18,1,4,4
beatrizbts14,Aaaaaaaaa,"Rio de Janeiro, Brasil",22/10/2017 23:17,1,4,4
beatrizbts14,Sigo intacta,"Rio de Janeiro, Brasil",22/10/2017 23:07,1,4,4
beatrizbts14,"Fodase o mundo, fodase quem mandar, fodase meus inimigos há, meu estoque de fodase é infinito","Rio de Janeiro, Brasil",22/10/2017 22:11,1,2,4
beatrizbts14,Ano que vem vou pro colégio público (:(,"Rio de Janeiro, Brasil",22/10/2017 21:56,1,4,4
beatrizbts14,Quem vai piar na praça ?,"Rio de Janeiro, Brasil",22/10/2017 21:49,1,5,4
beatrizbts14,Tava ouvindo música alto e começou os poudcast minha mãe tá puta comigo lkkkkkj,"Rio de Janeiro, Brasil",22/10/2017 21:04,1,4,4
beatrizbts14,"Vtnc flamengo, to nem vendo jogo mais vim pra laje","Rio de Janeiro, Brasil",22/10/2017 20:27,1,4,4
beatrizbts14,Olheira pra mim é lixo,"Rio de Janeiro, Brasil",22/10/2017 20:26,1,4,4
beatrizbts14,Vtnc,"Rio de Janeiro, Brasil",22/10/2017 19:16,1,4,4
beatrizbts14,"Envio flores de esperança, te espero feito criança...???????","Rio de Janeiro, Brasil",22/10/2017 18:50,1,4,4
beatrizbts14,Marina Peralta- Garoa,"Rio de Janeiro, Brasil",22/10/2017 18:48,1,4,4
beatrizbts14,Quem bate em minha porta é Jah (então pode entrar),"Rio de Janeiro, Brasil",22/10/2017 18:46,1,4,4
beatrizbts14,Jah deu pra mim sabendo que eu podia aguentar,"Rio de Janeiro, Brasil",22/10/2017 18:45,1,4,4
beatrizbts14,"Tudo o que eu sofri eu sei, a cruz que carreguei","Rio de Janeiro, Brasil",22/10/2017 18:45,1,2,4
beatrizbts14,Cheiro muito forte de gás,"Rio de Janeiro, Brasil",22/10/2017 18:42,1,4,4
beatrizbts14,"Para ser, não é só parecer !","Rio de Janeiro, Brasil",22/10/2017 18:42,1,2,4
beatrizbts14,"Ponto de equilíbrio novo dia ao vivo é muito foda, me trás uma paz","Rio de Janeiro, Brasil",22/10/2017 18:39,1,2,4
beatrizbts14,A tia avó da Brenda é a melhor pessoa,"Rio de Janeiro, Brasil",22/10/2017 18:33,1,5,4
beatrizbts14,A justiça de Jah chegará ??,"Rio de Janeiro, Brasil",22/10/2017 18:30,1,4,4
beatrizbts14,"Deus, protejam seus filhos de fé","Rio de Janeiro, Brasil",22/10/2017 18:28,1,6,4
beatrizbts14,"Tanta guerra pra nada, nada...","Rio de Janeiro, Brasil",22/10/2017 18:27,1,3,4
beatrizbts14,Hoje vou quebrar tudo na praça mentira,"Rio de Janeiro, Brasil",22/10/2017 17:54,1,4,4
beatrizbts14,Gente tem um cara machista que mora no lado da minha casa eu n aguento isso vou tacar fogo,"Rio de Janeiro, Brasil",22/10/2017 16:22,1,4,4
beatrizbts14,"Gabriela só me abandona, mas tá suave","Rio de Janeiro, Brasil",22/10/2017 16:11,1,4,4
beatrizbts14,"Ninguém salva, quero fumar caraleo","Rio de Janeiro, Brasil",22/10/2017 16:07,1,2,4
beatrizbts14,"Minha mãe sai e não deixa comida pronta pra mim, aí eu faço comida ela reclama q é ruim","Rio de Janeiro, Brasil",22/10/2017 16:04,1,4,4
beatrizbts14,"Tô na sala, minha tia e minha avó estão na cozinha falando de mim e nem imagina que estou ouvindo","Rio de Janeiro, Brasil",22/10/2017 15:50,1,4,4
beatrizbts14,Fico impressionada com a beleza do meu namorado,"Rio de Janeiro, Brasil",22/10/2017 15:48,1,2,4
beatrizbts14,Domingo chato,"Rio de Janeiro, Brasil",22/10/2017 15:47,1,2,4
beatrizbts14,Por mim eu viveria dentro de casa até a morte sem vida social,"Rio de Janeiro, Brasil",22/10/2017 14:50,1,4,4
beatrizbts14,Vou cortar meu cabelo,"Rio de Janeiro, Brasil",22/10/2017 14:46,1,4,4
beatrizbts14,A gaiola do Ralf quebrou se ele fugir eu me mato,"Rio de Janeiro, Brasil",22/10/2017 14:45,1,2,4
beatrizbts14,"Vejo o que fizeram e o que fazem com seu nome, meu coração grita","Rio de Janeiro, Brasil",22/10/2017 12:58,1,2,4
beatrizbts14,"Ama também os que vem do gueto, cuida daquele que é branco ou preto, meu Deus é negro, meu Deus é índio, Deus é mulher, Deus é menino","Rio de Janeiro, Brasil",22/10/2017 12:58,1,6,4
beatrizbts14,Bolo de aipim é muito bom,"Rio de Janeiro, Brasil",22/10/2017 12:57,1,4,4
beatrizbts14,Boldia,"Rio de Janeiro, Brasil",22/10/2017 12:22,1,4,4
beatrizbts14,???,"Rio de Janeiro, Brasil",22/10/2017 06:15,1,4,4
beatrizbts14,"Já estou cansada de todo dia, acordar toda hora de madrugada sozinha","Rio de Janeiro, Brasil",22/10/2017 06:14,1,2,4
beatrizbts14,Ela une o mar com o meu olhar,"Rio de Janeiro, Brasil",22/10/2017 01:58,1,2,4
beatrizbts14,Fé,"Rio de Janeiro, Brasil",22/10/2017 01:55,1,4,4
beatrizbts14,Alguém conversa comigo pelo o amor de Deus,"Rio de Janeiro, Brasil",22/10/2017 01:41,1,4,4
beatrizbts14,"sou seu cavalheiro desde pequeno, por você planejava assalto","Rio de Janeiro, Brasil",22/10/2017 00:08,1,4,4
beatrizbts14,Seus olhos tinha o brilho das cores do aquarela,"Rio de Janeiro, Brasil",22/10/2017 00:04,1,4,4
beatrizbts14,Manava- êxodo,"Rio de Janeiro, Brasil",22/10/2017 00:00,1,4,4
beatrizbts14,"Perna doendo por causa do futebol, olho vermelho por causa do soooool","Rio de Janeiro, Brasil",21/10/2017 23:51,7,2,4
beatrizbts14,"É envolvido neste sentimento, o bem que me faz sentir a cada momento ??","Rio de Janeiro, Brasil",21/10/2017 23:38,7,2,4
beatrizbts14,"Eu quero acordar com você, quero sorrir com você, quero estar com você, amooor","Rio de Janeiro, Brasil",21/10/2017 23:37,7,2,4
beatrizbts14,Hipócritas distorcem as palavras,"Rio de Janeiro, Brasil",21/10/2017 23:24,7,4,4
GBSilveira2010,Hoje eu to me sentindo tipo aqueles potes de sorvete com feijão dentro,"Rio de Janeiro, Brasil",26/10/2017 23:48,5,2,4
GBSilveira2010,"Eu queria muito ser filho da puta com os outros igual são comigo, mas Deus me fez um xuxuzinho e eu não vou decepcionar o criador.","Rio de Janeiro, Brasil",26/10/2017 16:30,5,2,4
GBSilveira2010,eu acho sexy o jeito que vc me ilude,"Rio de Janeiro, Brasil",26/10/2017 13:22,5,4,4
GBSilveira2010,"Namora pra que né, ninguém presta","Rio de Janeiro, Brasil",26/10/2017 03:53,5,4,4
GBSilveira2010,chorão morreu sem esclarecer qtos dias de luta exatamente a gente precisa acumular pra chegar os dias de glória,"Rio de Janeiro, Brasil",26/10/2017 02:22,5,4,4
GBSilveira2010,"Uber que não tem bala não é uber, é taxi","Rio de Janeiro, Brasil",26/10/2017 02:03,5,4,4
GBSilveira2010,Ranço de falsidade !!,"Rio de Janeiro, Brasil",25/10/2017 06:25,4,2,4
GBSilveira2010,Tempinho bom pra aumentar o bolsa família..,"Rio de Janeiro, Brasil",25/10/2017 01:07,4,4,4
GBSilveira2010,"O tempo não cura nada, ele só te faz perceber que você não tem outra escolha a não ser passar por cima dessa decepção e se acostumar.","Rio de Janeiro, Brasil",24/10/2017 19:26,3,2,4
GBSilveira2010,Ngm agita o gatinho rs ?,"Rio de Janeiro, Brasil",24/10/2017 03:18,3,4,4
GBSilveira2010,namora cmg é pro teu bem,"Rio de Janeiro, Brasil",23/10/2017 17:56,2,2,4
GBSilveira2010,"Amizades que o Vasco dá, são as melhores","Rio de Janeiro, Brasil",23/10/2017 15:53,2,2,4
GBSilveira2010,a novela acabou.. mas a força de querer vc tá grande,"Rio de Janeiro, Brasil",23/10/2017 14:56,2,2,4
GBSilveira2010,Só um chocolate ? quente ??,"Rio de Janeiro, Brasil",23/10/2017 12:20,2,4,4
GBSilveira2010,um casal n precisa de muito para ser feliz,"Rio de Janeiro, Brasil",23/10/2017 12:16,2,2,4
GBSilveira2010,"Não quero advogado , quero regime fechado com o seu amor !!","Rio de Janeiro, Brasil",23/10/2017 04:40,2,2,4
GBSilveira2010,"vacilação se paga com desprezo e não com vacilação... por que se tu não gosta do erro, tu não pratica!!!","Rio de Janeiro, Brasil",23/10/2017 03:11,2,2,4
GBSilveira2010,sinceramente 2017 já deu já,"Rio de Janeiro, Brasil",22/10/2017 19:50,1,4,4
GBSilveira2010,Tu é ex de fulano? Nunca nem vi!,"Rio de Janeiro, Brasil",21/10/2017 16:46,7,4,4
GBSilveira2010,"Uma palavra amiga,uma noticia boa, isso faz falta no dia a dia...","Rio de Janeiro, Brasil",21/10/2017 16:18,7,3,4
GBSilveira2010,Quando eu vejo o preço da fralda até desisto de ter filho ???,"Rio de Janeiro, Brasil",20/10/2017 20:03,6,2,4
GBSilveira2010,"Não trate como ""oiiiiii"" quem te trata como ""oi""","Rio de Janeiro, Brasil",20/10/2017 18:04,6,4,4
GBSilveira2010,Já é natal na Leader magazine porra ?,"Rio de Janeiro, Brasil",20/10/2017 11:27,6,2,4
GBSilveira2010,Perder o sono virou rotina ?,"Rio de Janeiro, Brasil",20/10/2017 09:55,6,3,4
GBSilveira2010,sigo calado e observando mais.,"Rio de Janeiro, Brasil",19/10/2017 21:25,5,4,4
GBSilveira2010,Vai achando que eu to de ??,"Rio de Janeiro, Brasil",19/10/2017 15:53,5,5,4
GBSilveira2010,e uma putaria de seguir e deixar de seguir.?,"Rio de Janeiro, Brasil",19/10/2017 14:23,5,4,4
GBSilveira2010,Na farmácia não vende remédio pra saudade,"Rio de Janeiro, Brasil",19/10/2017 07:20,5,3,4
GBSilveira2010,Falar de assunto de ex é pedir pra cortar o assunto.,"Rio de Janeiro, Brasil",19/10/2017 03:53,5,4,4
GBSilveira2010,se não for p responder rápido nem fala comigo ?,"Rio de Janeiro, Brasil",19/10/2017 03:31,5,4,4
GBSilveira2010,Só uma piscina agora.. ser pobre é foda ?,"Rio de Janeiro, Brasil",18/10/2017 17:50,4,2,4
GBSilveira2010,Em terra de aprendizado sofrimento é lição de vida ?,"Rio de Janeiro, Brasil",18/10/2017 17:41,4,2,4
GBSilveira2010,"Não gostar de mim é direito seu, agora fingir que gosta é falta de caráter.","Rio de Janeiro, Brasil",18/10/2017 16:27,4,4,4
