id,txt,cit,data,cit.1,val,int
Gomsmari,tayane sumiu face_with_rolling_eyes  face_with_rolling_eyes ,"Rio de Janeiro, Brasil",10/19/17 17:54,5,2,4
Gomsmari,"minha prima colocou detergente na cerveja do matheus, ele vômito a casa toda kkkk","Rio de Janeiro, Brasil",10/19/17 17:31,5,5,4
Gomsmari,"estava com saudades de conversar com a lê, muito amor ela  red_heart ? red_heart ?","Rio de Janeiro, Brasil",10/19/17 16:17,5,5,4
Gomsmari,ninguém merece ir na tay nesse sol pqp,"Rio de Janeiro, Brasil",10/19/17 16:15,5,3,4
Gomsmari,porra nesse calor sai na rua chega não,"Rio de Janeiro, Brasil",10/19/17 16:00,5,5,4
Gomsmari,"despertador tocou, cadê meu amor, pra me dá o primeiro beijo do dia","Rio de Janeiro, Brasil",10/19/17 08:08,5,5,4
Gomsmari,"dormi cedo, agora acordei essa hr merda","Rio de Janeiro, Brasil",10/19/17 07:17,5,2,4
Gomsmari,é isso,"Rio de Janeiro, Brasil",10/19/17 07:15,5,5,4
Gomsmari,boa noite pra todos. fui...,"Rio de Janeiro, Brasil",10/19/17 01:03,5,6,4
Gomsmari,"sério gente, não levem nada do que eu posto a sério..","Rio de Janeiro, Brasil",10/19/17 01:03,5,3,4
Gomsmari,não levem meus twttes a sério gente,"Rio de Janeiro, Brasil",10/19/17 00:47,5,2,4
Gomsmari,saudades do pessoal  red_heart ?,"Rio de Janeiro, Brasil",10/19/17 00:21,5,5,4
Gomsmari,vou dormi fdc,"Rio de Janeiro, Brasil",10/19/17 00:07,5,5,4
Gomsmari,como quebrei a merda da câmera do celular e nem vi aff,"Rio de Janeiro, Brasil",10/18/17 23:49,4,5,4
Gomsmari,odeio quando meu irmão entra no meu quarto  face_with_rolling_eyes  face_with_rolling_eyes ,"Rio de Janeiro, Brasil",10/18/17 23:37,4,2,4
Gomsmari,baile do lucialéo vai ficar mec,"Rio de Janeiro, Brasil",10/18/17 23:07,4,5,4
Gomsmari,meu curiouscat só tem gente zoando o phil  person_facepalming  person_facepalming ,"Rio de Janeiro, Brasil",10/18/17 22:51,4,2,4
Gomsmari,ferrarez é um sítio muito lindo pqp,"Rio de Janeiro, Brasil",10/18/17 22:49,4,5,4
Gomsmari,por essa noite vem morar aqui  musical_notes ,"Rio de Janeiro, Brasil",10/18/17 22:46,4,4,4
Gomsmari,vou chorar,"Rio de Janeiro, Brasil",10/18/17 21:33,4,5,4
Gomsmari,como vou gravar meus amigos bêbados com a câmera quebrada ? disappointed_but_relieved_face  disappointed_but_relieved_face  disappointed_but_relieved_face ,"Rio de Janeiro, Brasil",10/18/17 21:32,4,5,4
Gomsmari,não consigo parar de zoar meu irmão kkkkkkkkkk,"Rio de Janeiro, Brasil",10/18/17 21:21,4,5,4
Gomsmari,meu irmão é um otário mesmo kkkkkkkkkkkkkkkkk,"Rio de Janeiro, Brasil",10/18/17 21:14,4,6,4
Gomsmari,não queria nem colocar meus pés na rua hj,"Rio de Janeiro, Brasil",10/18/17 20:27,4,5,4
Gomsmari,"matheus quebrou a mão, minha mãe tá boladona...","Rio de Janeiro, Brasil",10/18/17 19:56,4,6,4
Gomsmari,que ódio quebrei a câmera do meu celular,"Rio de Janeiro, Brasil",10/18/17 19:23,4,5,4
Gomsmari,"agora que fui vê, a câmera do meu celular tá quebrada eu nem tinha visto pqp  person_facepalming  person_facepalming  person_facepalming ","Rio de Janeiro, Brasil",10/18/17 19:18,4,2,4
Gomsmari,como meu pai fala  face_with_rolling_eyes  face_with_rolling_eyes ,"Rio de Janeiro, Brasil",10/18/17 19:06,4,2,4
Gomsmari,preguiça de lavar cabelo ...,"Rio de Janeiro, Brasil",10/18/17 17:11,4,4,4
Gomsmari,"estava tão animada pra ir na igreja mais tarde, agora bateu um desânimo","Rio de Janeiro, Brasil",10/18/17 16:31,4,3,4
Gomsmari,aaaaaa eu amo a tay  red_heart ? red_heart ? red_heart ? red_heart ?,"Rio de Janeiro, Brasil",10/18/17 03:29,4,5,4
Gomsmari,entrei no tt só depressão deus me livre,"Rio de Janeiro, Brasil",10/18/17 02:59,4,6,4
Gomsmari,[18/10 00 00] mari gomes  põe o glley [18/10 00 00] mari gomes  sem meu amigo a vida n tem graça quando o glley não ta no grupo,"Rio de Janeiro, Brasil",10/18/17 02:01,4,4,4
Gomsmari,saudades de quando eu fazia parte dos móveis de casa,"Rio de Janeiro, Brasil",10/18/17 01:47,4,5,4
Gomsmari,"se deixar fico com a mesma foto de perfil, em todas as redes sociais séculos","Rio de Janeiro, Brasil",10/18/17 01:12,4,5,4
Gomsmari,"vou socar a cara do phil, ele me chama pro show do kevinho muito encima","Rio de Janeiro, Brasil",10/18/17 01:02,4,4,4
Gomsmari,não acredito que essa novela vai acabar  disappointed_but_relieved_face  disappointed_but_relieved_face  disappointed_but_relieved_face ,"Rio de Janeiro, Brasil",10/18/17 00:16,4,5,4
Gomsmari,porra novela tá muito booa,"Rio de Janeiro, Brasil",10/18/17 00:09,4,5,4
Gomsmari,meu irmão é muito irritante cara,"Rio de Janeiro, Brasil",10/18/17 00:01,4,4,4
Gomsmari,o amor da minha vida conceição o nome dela kkkk,"Rio de Janeiro, Brasil",10/17/17 22:36,3,5,4
Gomsmari,[17/10 19 40] bárbara  kkkkkkkkkkkkk [17/10 19 41] bárbara  porq é sempre a mari que grava os micos alheios? [17/10 19 41] bárbara  incrível,"Rio de Janeiro, Brasil",10/17/17 21:43,3,5,4
Gomsmari,deus é maravilhoso,"Rio de Janeiro, Brasil",10/17/17 19:21,3,6,4
Gomsmari,"melhor caipirinha, que eu já bebi foi da festa do pablo.","Rio de Janeiro, Brasil",10/17/17 17:56,3,4,4
Gomsmari,nego gasta no meu curiouscat cara,"Rio de Janeiro, Brasil",10/17/17 17:51,3,4,4
Gomsmari,"halloween na casa da ale, vou beber e comer de graça, não vou levar nadaaaa","Rio de Janeiro, Brasil",10/17/17 17:48,3,5,4
Gomsmari,confesso que confesso,"Rio de Janeiro, Brasil",10/17/17 15:01,3,5,4
Gomsmari,belo dia pra ficar no vácuo pela tayane,"Rio de Janeiro, Brasil",10/17/17 14:56,3,5,4
Gomsmari,capturar,"Rio de Janeiro, Brasil",10/17/17 14:04,3,5,4
Gomsmari,até o imundo do meu irmão comprou ingresso do villa mix e eu não,"Rio de Janeiro, Brasil",10/17/17 13:54,3,5,4
Gomsmari,fui,"Rio de Janeiro, Brasil",10/17/17 03:40,3,5,4
Gomsmari,"só preciso dormi, só isso, mas n consigo toda noite essa tortura  face_with_rolling_eyes ","Rio de Janeiro, Brasil",10/17/17 03:37,3,2,4
Gomsmari,vou tentar dormi nessa merda,"Rio de Janeiro, Brasil",10/17/17 03:33,3,5,4
Gomsmari,"toda vez quando chega a noite, fico angustiada","Rio de Janeiro, Brasil",10/17/17 03:24,3,6,4
Gomsmari,"dormi o dia todo, agora do fudida","Rio de Janeiro, Brasil",10/17/17 02:46,3,6,4
Gomsmari,"meu whats fica cheio de conversas dá uma agonia, vou logo apagando tudo de nervoso","Rio de Janeiro, Brasil",10/17/17 02:44,3,5,4
Gomsmari,só queria aquele lanche de sábado agora  red_heart ? disappointed_but_relieved_face ,"Rio de Janeiro, Brasil",10/17/17 02:43,3,5,4
Gomsmari,chega de alessandra por hj,"Rio de Janeiro, Brasil",10/17/17 01:38,3,5,4
Gomsmari,alessandra viaja legal,"Rio de Janeiro, Brasil",10/17/17 00:47,3,5,4
Gomsmari,eu não aguento os ataques da tay n,"Rio de Janeiro, Brasil",10/17/17 00:46,3,5,4
Gomsmari,vou voltar a dormi melhor,"Rio de Janeiro, Brasil",10/16/17 23:16,2,5,4
rayaneschuina,eu falo de mim na terceira pessoa sim rs,"Rio de Janeiro, Brasil",10/27/17 00:19,6,5,4
rayaneschuina,"hoje eu cheguei na escola falando de seguidores, me senti tão patricinha. fiquei tipo. -rayane para.","Rio de Janeiro, Brasil",10/27/17 00:19,6,3,4
rayaneschuina,tem umas amizades que você pode falar de tudo e nunca fica climão.,"Rio de Janeiro, Brasil",10/27/17 00:16,6,4,4
rayaneschuina,to me sentindo a compositora,"Rio de Janeiro, Brasil",10/26/17 23:42,5,5,4
rayaneschuina,"eu coloco o fone, porém não escuto nada.","Rio de Janeiro, Brasil",10/26/17 23:08,5,3,4
rayaneschuina,seria mais fácil se eu tocasse,"Rio de Janeiro, Brasil",10/26/17 22:59,5,5,4
rayaneschuina,tão amando a minha música socorrooo,"Rio de Janeiro, Brasil",10/26/17 22:44,5,5,4
rayaneschuina,as minhas amizades que eu fiz ano são maravilhosas,"Rio de Janeiro, Brasil",10/26/17 22:12,5,3,4
rayaneschuina,eu quero um tecladooooo,"Rio de Janeiro, Brasil",10/26/17 22:12,5,3,4
rayaneschuina,fico pensando no tempooo  musical_notes ,"Rio de Janeiro, Brasil",10/26/17 22:10,5,4,4
rayaneschuina,eu to apaixonada pela minha música,"Rio de Janeiro, Brasil",10/26/17 22:03,5,5,4
rayaneschuina,"eu acabei me encontrando de novo, com algumas coisas que eu perdi no tempo...  musical_notes ","Rio de Janeiro, Brasil",10/26/17 21:47,5,5,4
rayaneschuina,fazendo umas coisas que nem lembrava que existiram em mim.,"Rio de Janeiro, Brasil",10/26/17 21:19,5,4,4
rayaneschuina,até agora calma.,"Rio de Janeiro, Brasil",10/26/17 20:36,5,4,4
rayaneschuina,"haja paciência, opa não tenho.","Rio de Janeiro, Brasil",10/26/17 20:36,5,3,4
rayaneschuina,adoro descrever as pessoas pelos signos.,"Rio de Janeiro, Brasil",10/26/17 20:35,5,2,4
rayaneschuina,"2017 já deu, só vem 2018.","Rio de Janeiro, Brasil",10/26/17 20:33,5,5,4
rayaneschuina,estudando para o teste + tt,"Rio de Janeiro, Brasil",10/26/17 20:28,5,5,4
rayaneschuina,"coisa que eu mais perco na minha casa, é meu próprio óculos.","Rio de Janeiro, Brasil",10/26/17 20:26,5,5,4
rayaneschuina,brotem no halloween,"Rio de Janeiro, Brasil",10/26/17 20:20,5,5,4
rayaneschuina,quero dia 10 logo.,"Rio de Janeiro, Brasil",10/26/17 20:13,5,5,4
rayaneschuina,"teste de espanhol amanhã, me lembraram agora socorrooo","Rio de Janeiro, Brasil",10/26/17 19:58,5,6,4
rayaneschuina,aí minha avó- “dormiu né. não vai dormir a noite.” -que isso,"Rio de Janeiro, Brasil",10/26/17 19:45,5,3,4
rayaneschuina,opaa eu dormi,"Rio de Janeiro, Brasil",10/26/17 19:44,5,6,4
rayaneschuina,preciso estudar porém estou no celular,"Rio de Janeiro, Brasil",10/26/17 16:51,5,3,4
rayaneschuina,dhailla dando conselhos é a melhor coisa.,"Rio de Janeiro, Brasil",10/26/17 16:49,5,4,4
rayaneschuina,aí adoro quando as pessoas falam que me acompanham nas redes sociais,"Rio de Janeiro, Brasil",10/26/17 16:00,5,2,4
rayaneschuina,amanhã tem jogo dos meus meninos,"Rio de Janeiro, Brasil",10/26/17 15:56,5,5,4
rayaneschuina,meu tt tá mais movimentado que meu whatsapp sem k.o,"Rio de Janeiro, Brasil",10/26/17 15:44,5,2,4
rayaneschuina,minhas amigas me abandonam preciso de novas amizades.,"Rio de Janeiro, Brasil",10/26/17 15:43,5,3,4
rayaneschuina,meu pinterest é mais organizado que minha vida.,"Rio de Janeiro, Brasil",10/26/17 15:42,5,4,4
rayaneschuina,"tem uns cabelos que você fala nossa que lindo, muito hidratado.","Rio de Janeiro, Brasil",10/26/17 15:41,5,5,4
rayaneschuina,amiga essa garota é feia !? só o cabelo é bonito. não olha ela é horrorosa. eu sou mais bonita.,"Rio de Janeiro, Brasil",10/26/17 15:39,5,3,4
rayaneschuina,a galera da minha escola no tt é mt legal continuem assim,"Rio de Janeiro, Brasil",10/26/17 15:38,5,2,4
rayaneschuina,"minha amiga fala que tá chovendo, aí tá a gente com os cabelos feitos kkkkkkk","Rio de Janeiro, Brasil",10/26/17 15:33,5,2,4
rayaneschuina,"o caio tá tão apaixonado, aí eu fiz parte disso. beijos aí!","Rio de Janeiro, Brasil",10/26/17 15:33,5,2,4
rayaneschuina,"aí a professora fala que eu to pensando na vida é pq eu do apaixonada, ohh as ideais","Rio de Janeiro, Brasil",10/26/17 15:32,5,2,4
rayaneschuina,"rayane tá quieta na aula, tá passando mal. kkkkkkk não gente","Rio de Janeiro, Brasil",10/26/17 15:31,5,2,4
rayaneschuina,"quando falam “olha as ideias da criança” -eu não sou criança, sou um nenê.","Rio de Janeiro, Brasil",10/26/17 15:31,5,5,4
rayaneschuina,nem pra me decidir eu presto,"Rio de Janeiro, Brasil",10/26/17 15:28,5,3,4
rayaneschuina,o @crazzy_caio no twitter é a melhor coisa kkkkkkk,"Rio de Janeiro, Brasil",10/26/17 15:13,5,4,4
rayaneschuina,aguardando meus meninos amanhã no jogo,"Rio de Janeiro, Brasil",10/26/17 15:07,5,5,4
rayaneschuina,pareço legal mas julga as pessoas pelo signo.,"Rio de Janeiro, Brasil",10/26/17 15:04,5,2,4
rayaneschuina,ah larissa torcendo é o melhor kkkkkkk,"Rio de Janeiro, Brasil",10/26/17 12:31,5,4,4
rayaneschuina,to morrendo com a amanda empolgadinha.,"Rio de Janeiro, Brasil",10/26/17 12:14,5,5,4
rayaneschuina,"“nós é top, nós pode”. -frases @gi0vanna_x","Rio de Janeiro, Brasil",10/26/17 12:11,5,4,4
rayaneschuina,geral assistindo o jogo e eu aqui no tt.,"Rio de Janeiro, Brasil",10/26/17 12:09,5,5,4
rayaneschuina,“você é muito bonita para ser botafoguense”. mdsss,"Rio de Janeiro, Brasil",10/26/17 12:06,5,2,4
rayaneschuina,quando a autoestima da pessoa é maravilhosa igual a ela. aí coloca o nome “ray c/ r de rainha”.  crown ,"Rio de Janeiro, Brasil",10/26/17 09:43,5,6,4
rayaneschuina,vem 500 seguidores no tt e 1k no insta.,"Rio de Janeiro, Brasil",10/26/17 09:41,5,3,4
rayaneschuina,"vacila com o certo, que o errado te ensina como faz.","Rio de Janeiro, Brasil",10/26/17 09:39,5,2,4
rayaneschuina,vou tentar dormir,"Rio de Janeiro, Brasil",10/26/17 01:56,5,3,4
rayaneschuina,"“olha as ideias da criança”. -eu não sou criança, eu sou um nenê. “ah claro”.","Rio de Janeiro, Brasil",10/26/17 01:41,5,5,4
rayaneschuina,acho tão lindo quando me seguem tipo se identificam com as merdas que eu falo.,"Rio de Janeiro, Brasil",10/26/17 01:39,5,5,4
rayaneschuina,“se não fizer merda nem é a rayane”.,"Rio de Janeiro, Brasil",10/26/17 01:34,5,5,4
rayaneschuina,amo aquelas amizades que te respondem no tt e fica tipo chat é tão maravilhoso,"Rio de Janeiro, Brasil",10/26/17 01:32,5,2,4
rayaneschuina,queria mais amor das pessoas,"Rio de Janeiro, Brasil",10/26/17 01:31,5,2,4
rayaneschuina,eu sou a melhor tia do mundo na moral,"Rio de Janeiro, Brasil",10/26/17 01:30,5,4,4
rayaneschuina,eu me identifico mt com as amigas da @limacamylle a @jubscrvg_ e a lemos.,"Rio de Janeiro, Brasil",10/26/17 01:28,5,5,4
rayaneschuina,"sinto falta, mas tu não precisa saber.","Rio de Janeiro, Brasil",10/26/17 01:23,5,5,4
rayaneschuina,eu e minha mãe somos as melhores stalker’s na moral.,"Rio de Janeiro, Brasil",10/26/17 01:22,5,6,4
rayaneschuina,minha mãe falando messenger é a melhor coisa kkkkkkk,"Rio de Janeiro, Brasil",10/26/17 00:32,5,4,4
rayaneschuina,"parabéns pra ti, que teve sorte em me conhecer este ano!","Rio de Janeiro, Brasil",10/25/17 23:14,4,6,4
rayaneschuina,tem amizade de 2017 que quero ter contato ok galera,"Rio de Janeiro, Brasil",10/25/17 23:14,4,5,4
rayaneschuina,aguardando os 6k do canal loucamente.,"Rio de Janeiro, Brasil",10/25/17 23:11,4,5,4
rayaneschuina,por mais amigas como a @islane_bastos,"Rio de Janeiro, Brasil",10/25/17 21:29,4,5,4
rayaneschuina,eu to tão maquiadora eu esses últimos dias,"Rio de Janeiro, Brasil",10/25/17 21:28,4,3,4
rayaneschuina,eu quero um chocolate,"Rio de Janeiro, Brasil",10/25/17 19:40,4,3,4
rayaneschuina,"tem gente que o assunto flui tanto, que falo de uns assuntos nada haver.","Rio de Janeiro, Brasil",10/25/17 19:40,4,3,4
rayaneschuina,acabei de fazer meu cabelo,"Rio de Janeiro, Brasil",10/25/17 18:37,4,5,4
rayaneschuina,a tia dos namorados tá aqui em casa ihhh,"Rio de Janeiro, Brasil",10/25/17 16:39,4,4,4
rayaneschuina,eu to tão fotogênica sempre,"Rio de Janeiro, Brasil",10/25/17 13:57,4,3,4
rayaneschuina,"fui com o foco de compras certas coisas, perdi o foco kkkkkkk","Rio de Janeiro, Brasil",10/25/17 13:47,4,5,4
rayaneschuina,minha compras nos lugares é o melhor.,"Rio de Janeiro, Brasil",10/25/17 13:47,4,4,4
rayaneschuina,boa madrugada,"Rio de Janeiro, Brasil",10/25/17 02:02,4,5,4
rayaneschuina,agora que me liguei  -na maioria das fotos meus olhos estão fechados...,"Rio de Janeiro, Brasil",10/25/17 01:48,4,4,4
rayaneschuina,quem souuu eu !?,"Rio de Janeiro, Brasil",10/25/17 01:46,4,5,4
rayaneschuina,"shawn acompanha minhas emoções, happy/sad","Rio de Janeiro, Brasil",10/25/17 01:38,4,5,4
rayaneschuina,vem 6k,"Rio de Janeiro, Brasil",10/25/17 01:37,4,3,4
rayaneschuina,não posso dormir,"Rio de Janeiro, Brasil",10/25/17 01:35,4,3,4
rayaneschuina,to ouvindo umas músicas que tá descrevendo a minha vida.,"Rio de Janeiro, Brasil",10/25/17 01:33,4,4,4
rayaneschuina,tirei a maquiagem,"Rio de Janeiro, Brasil",10/25/17 01:31,4,5,4
rayaneschuina,euquerotiraressamaquiagemeapreguiça!?,"Rio de Janeiro, Brasil",10/25/17 01:07,4,5,4
rayaneschuina,"to com glitter na minha cara, achei top","Rio de Janeiro, Brasil",10/25/17 01:05,4,4,4
rayaneschuina,minha amiga tá de ignorância,"Rio de Janeiro, Brasil",10/25/17 01:05,4,5,4
rayaneschuina,eu falo por pontinhos rs,"Rio de Janeiro, Brasil",10/25/17 00:03,4,5,4
rayaneschuina,eu quero editar um vídeo,"Rio de Janeiro, Brasil",10/24/17 23:22,3,3,4
rayaneschuina,adoro músicas acústicas,"Rio de Janeiro, Brasil",10/24/17 23:20,3,5,4
rayaneschuina,eu de calça diz é outro nível,"Rio de Janeiro, Brasil",10/24/17 23:08,3,5,4
rayaneschuina,to ficando apenas uma garota normal de 15 anos,"Rio de Janeiro, Brasil",10/24/17 22:37,3,3,4
rayaneschuina,"-eu engordeiiii mt rayane você só engordou 1k ihhh para engordei sim e foi 1,5k eu hem","Rio de Janeiro, Brasil",10/24/17 22:36,3,2,4
rayaneschuina,eu falar contigo melhora meu dia.,"Rio de Janeiro, Brasil",10/24/17 22:35,3,5,4
rayaneschuina,aí você fala pra pessoa. -você me ama,"Rio de Janeiro, Brasil",10/24/17 22:34,3,2,4
rayaneschuina,eu to com raiva da pessoa aí do nada passa vai entender,"Rio de Janeiro, Brasil",10/24/17 22:30,3,2,4
rayaneschuina,eu to apaixonada por essa blusinha na moral,"Rio de Janeiro, Brasil",10/24/17 22:30,3,5,4
rayaneschuina,modo noturno tá me viciando,"Rio de Janeiro, Brasil",10/24/17 18:18,3,2,4
rayaneschuina,eu sou tão eclética,"Rio de Janeiro, Brasil",10/24/17 18:18,3,3,4
rayaneschuina,nesses últimos tempos to tão no tt que to me esquecendo das outras redes sociais,"Rio de Janeiro, Brasil",10/24/17 18:18,3,3,4
rayaneschuina,minha autoestima é tão maravilhosa tenho até orgulho,"Rio de Janeiro, Brasil",10/24/17 18:16,3,3,4
rayaneschuina,eu to fotogênica hoje gente. opa sempre,"Rio de Janeiro, Brasil",10/24/17 18:16,3,3,4
rayaneschuina,seminário até que foi legalzinho,"Rio de Janeiro, Brasil",10/24/17 18:15,3,5,4
rayaneschuina,quando você se lembrar de mim eu vou ter esquecido de você...,"Rio de Janeiro, Brasil",10/24/17 16:54,3,5,4
rayaneschuina,"“o seu lixo sempre volta à sua porta, cabe a você escolher a cara dele! “ -isso não é do trabalho rayane, tá mais pra nossa vida”. kkkkkkk","Rio de Janeiro, Brasil",10/24/17 15:05,3,4,4
rayaneschuina,blusa masculina é outro nível,"Rio de Janeiro, Brasil",10/24/17 15:03,3,5,4
rayaneschuina,seminário hoje só deus,"Rio de Janeiro, Brasil",10/24/17 12:16,3,6,4
rayaneschuina,seminário hoje e nós estamos como !?,"Rio de Janeiro, Brasil",10/24/17 09:39,3,4,4
rayaneschuina,minha unha tá mt linda na moral,"Rio de Janeiro, Brasil",10/24/17 09:39,3,2,4
rayaneschuina,que frio é esse omg,"Rio de Janeiro, Brasil",10/24/17 09:38,3,5,4
rayaneschuina,é o que me faz voltar a você todas as vezes.,"Rio de Janeiro, Brasil",10/24/17 03:11,3,2,4
rayaneschuina,"“dei aos amigos todos os conselhos do mundo, mas nenhum servia pra mim.” -joão felipe araújo","Rio de Janeiro, Brasil",10/24/17 03:05,3,6,4
rayaneschuina,"“não deixem que mude quem você é, não deixem que coloquem um rótulo na sua vida, não seja um reflexo no espelho, seja o reflexo da sua alma”","Rio de Janeiro, Brasil",10/24/17 03:01,3,4,4
rayaneschuina,oi vó quero misto quente,"Rio de Janeiro, Brasil",10/24/17 00:56,3,5,4
rayaneschuina,esses dias eu estava com um sono ele sumiu,"Rio de Janeiro, Brasil",10/24/17 00:53,3,3,4
rayaneschuina,"-pode ser, talvez seja. o tempo dirá...","Rio de Janeiro, Brasil",10/23/17 23:24,2,2,4
rayaneschuina,se bater saudade eu vou ligar de madrugada...,"Rio de Janeiro, Brasil",10/23/17 22:01,2,5,4
rayaneschuina,e mesmo assim me solta (e mesmo assim me solta) ouvi que quer me ver de novo mas relação só dura quando ninguém do povo sabe,"Rio de Janeiro, Brasil",10/23/17 22:01,2,5,4
rayaneschuina,eu vi que me mandou mensagem e diz não ter saudade orgulho e vaidade senti que sentiu minha falta implora pela volta,"Rio de Janeiro, Brasil",10/23/17 22:00,2,5,4
rayaneschuina,vou colocar a música no aleatório o que vier vou colocar a letra aqui,"Rio de Janeiro, Brasil",10/23/17 21:59,2,5,4
rayaneschuina,ihh gente eu sou a baixinha que vocês respeitam,"Rio de Janeiro, Brasil",10/23/17 21:59,2,2,4
rayaneschuina,quando o crush fala que ama jogo. - vem se viciar em mim rs,"Rio de Janeiro, Brasil",10/23/17 21:46,2,5,4
rayaneschuina,o que eu sou a minhas amigas decepção,"Rio de Janeiro, Brasil",10/23/17 21:44,2,5,4
rayaneschuina,vou jantar eu,"Rio de Janeiro, Brasil",10/23/17 21:40,2,5,4
rayaneschuina,essa ligação tá me matando kkkkkkk,"Rio de Janeiro, Brasil",10/23/17 21:39,2,2,4
rayaneschuina,minha unha tá fofa nem parece que sou eu que ?,"Rio de Janeiro, Brasil",10/23/17 21:37,2,5,4
rayaneschuina,minha unha tá tão linda,"Rio de Janeiro, Brasil",10/23/17 21:36,2,2,4
rayaneschuina,a internet da minha casa tá mais lerda que eu.,"Rio de Janeiro, Brasil",10/23/17 20:25,2,4,4
rayaneschuina,eu sou chata mais tem um amigos meus que passam dos limites na moral. quem se identifica,"Rio de Janeiro, Brasil",10/23/17 20:20,2,3,4
rayaneschuina,eu shippo minha amiga com o amigo do @ vai que saímos em casal kkkkkkk parei,"Rio de Janeiro, Brasil",10/23/17 20:18,2,5,4
rayaneschuina,podia ser eu e você mas você não colabora rs,"Rio de Janeiro, Brasil",10/23/17 20:17,2,5,4
rayaneschuina,eu estou te perseguindo,"Rio de Janeiro, Brasil",10/22/17 19:06,1,5,4
rayaneschuina,minha professora nos comentários das minhas fotos é hilário,"Rio de Janeiro, Brasil",10/21/17 11:11,7,5,4
rayaneschuina,taylor já lançou outra música. quero clip hemmm,"Rio de Janeiro, Brasil",10/20/17 18:48,6,3,4
rayaneschuina,quando eu falo que gosto da taylor swift as pessoas ficam assustadas mdss,"Rio de Janeiro, Brasil",10/20/17 18:48,6,2,4
rayaneschuina,voltando a assistir to,"Rio de Janeiro, Brasil",10/20/17 18:43,6,5,4
rayaneschuina,eu e giovanna viciadas na música da taylor !,"Rio de Janeiro, Brasil",10/20/17 18:43,6,5,4
rayaneschuina,melhor filme na moral,"Rio de Janeiro, Brasil",10/20/17 18:31,6,5,4
rayaneschuina,netflix sua linda,"Rio de Janeiro, Brasil",10/20/17 18:23,6,5,4
rayaneschuina,essa pizza ta mais bagunçada q sua vida.,"Rio de Janeiro, Brasil",10/20/17 16:08,6,5,4
rayaneschuina,"ahh vem 5,800k no youtube","Rio de Janeiro, Brasil",10/20/17 16:08,6,3,4
rayaneschuina,tem gente que tem uns prints que deus amado.,"Rio de Janeiro, Brasil",10/20/17 00:35,6,6,4
rayaneschuina,fala de mim mas queria ver ser eu.,"Rio de Janeiro, Brasil",10/20/17 00:35,6,5,4
rayaneschuina,aleatórias  eu partir seu coração !? - que coração !?,"Rio de Janeiro, Brasil",10/20/17 00:34,6,2,4
rayaneschuina,"aleatórias. quando eu colocar isso é pq eu acho legal, ou que a frase é aleatória mesmo.","Rio de Janeiro, Brasil",10/20/17 00:33,6,5,4
rayaneschuina,"não cito nomes, cito fatos...","Rio de Janeiro, Brasil",10/20/17 00:30,6,5,4
rayaneschuina,"joga mesmo, quando que explodir vai ouvir até o que não queria.","Rio de Janeiro, Brasil",10/20/17 00:30,6,5,4
rayaneschuina,"vacila com quem presta, a errada te ensina a viver!","Rio de Janeiro, Brasil",10/20/17 00:29,6,2,4
rayaneschuina,hoje eu não to ligando pra nada,"Rio de Janeiro, Brasil",10/20/17 00:28,6,3,4
rayaneschuina,"você não tem amigos, apenas colegas. quando tu tem, conta nos dedos.","Rio de Janeiro, Brasil",10/20/17 00:28,6,4,4
rayaneschuina,tu é aquela coisa boa no meio de um monte de problemas,"Rio de Janeiro, Brasil",10/19/17 21:36,5,4,4
rayaneschuina,hoje eu tô que só deus,"Rio de Janeiro, Brasil",10/19/17 21:26,5,4,4
rayaneschuina,esse povinho cheio de palhaçada ah por favor né,"Rio de Janeiro, Brasil",10/19/17 21:26,5,3,4
rayaneschuina,minha memória só tem meme,"Rio de Janeiro, Brasil",10/19/17 21:26,5,5,4
rayaneschuina,você fez em menos de um mês,"Rio de Janeiro, Brasil",10/19/17 21:26,5,5,4
rayaneschuina,o que na vida ninguém fezzzzz,"Rio de Janeiro, Brasil",10/19/17 21:25,5,4,4
rayaneschuina,rayane só faz merda,"Rio de Janeiro, Brasil",10/19/17 21:25,5,2,4
rayaneschuina,saudades de tirar foto preto/branco  black_heart ,"Rio de Janeiro, Brasil",10/19/17 21:13,5,5,4
rayaneschuina,"se não tem coração hoje, é pq já teve um dia...","Rio de Janeiro, Brasil",10/19/17 21:11,5,2,4
rayaneschuina,eu no tt é perdição,"Rio de Janeiro, Brasil",10/19/17 21:04,5,5,4
rayaneschuina,to tipo a samara não saio do poço.,"Rio de Janeiro, Brasil",10/19/17 21:03,5,5,4
rayaneschuina,tem amiga minha me irritando na moral,"Rio de Janeiro, Brasil",10/19/17 21:02,5,5,4
rayaneschuina,a minha prima é a melhor na moral,"Rio de Janeiro, Brasil",10/19/17 21:02,5,4,4
rayaneschuina,esse horário chato eu hem,"Rio de Janeiro, Brasil",10/19/17 21:01,5,5,4
rayaneschuina,você manda indireta !? não sou igual a certas pessoas,"Rio de Janeiro, Brasil",10/19/17 21:01,5,3,4
rayaneschuina,nem sou indecisa. só um pouco talvez um pouquinho acho que não acho que sim bastante sou bem indecisa mentira nem sou,"Rio de Janeiro, Brasil",10/19/17 20:59,5,5,4
rayaneschuina,gosto de ligações inesperadas,"Rio de Janeiro, Brasil",10/19/17 20:57,5,5,4
