id|txt|val|int|cit|data|dia
FabricioGemada|Bom dia ✌❤|5|2|Rio de Janeiro, Brasil|10/17/2017 12:28:34|3
FabricioGemada|Tá rolando o churras dos Cria|5|5|Rio de Janeiro, Brasil|10/16/2017 22:28:39|2
sabrina_bazeth|Estou me sentindo sozinha e sem amigos 💔😢|1|6|Rio de Janeiro, Brasil|10/27/2017 0:11:08|6
sabrina_bazeth|Me ensina a te olhar sem querer te beijar? @|2|6|Rio de Janeiro, Brasil|10/26/2017 15:20:22|5
sabrina_bazeth|Saudades é uma coisa tão filho da puta.|2|5|Rio de Janeiro, Brasil|10/26/2017 15:08:21|5
sabrina_bazeth|Queria mata a sdd desse idiota 🙄💔|2|6|Rio de Janeiro, Brasil|10/26/2017 15:05:41|5
sabrina_bazeth|É na dificuldade que a gente vê as verdadeiras amizades.|2|3|Rio de Janeiro, Brasil|10/26/2017 13:03:29|5
sabrina_bazeth|So esse brigadeiro msm da melhor forma 😍😍|5|4|Rio de Janeiro, Brasil|10/26/2017 3:38:41|5
sabrina_bazeth|So esse filme msm|5|4|Rio de Janeiro, Brasil|10/26/2017 3:35:38|5
sabrina_bazeth|Quando tu faz a pergunta pro boy e ele manda essa "chama na dm bb " adorei kkkkk 😂✌💃|6|5|Rio de Janeiro, Brasil|10/25/2017 21:29:22|4
sabrina_bazeth|To com sdd desse idiota e ele tlgd 👎💔👀|3|3|Rio de Janeiro, Brasil|10/25/2017 21:21:22|4
sabrina_bazeth|Não sou louca, apenas vivo em um mundo que não vale a pena ser normal.😎|5|3|Rio de Janeiro, Brasil|10/25/2017 18:58:52|4
sabrina_bazeth|Alguem pra vim me verr ?|3|2|Rio de Janeiro, Brasil|10/25/2017 18:39:46|4
sabrina_bazeth|Aula de matematica ta mec...|3|3|Rio de Janeiro, Brasil|10/25/2017 15:31:29|4
sabrina_bazeth|Mo paz sozinha em casa ✌😎|5|3|Rio de Janeiro, Brasil|10/25/2017 13:48:59|4
sabrina_bazeth|Eai ✌|5|3|Rio de Janeiro, Brasil|10/25/2017 13:25:28|4
sabrina_bazeth|Sono kd vcc ??|3|3|Rio de Janeiro, Brasil|10/25/2017 4:02:33|4
sabrina_bazeth|Filha chora e mãe não vê..|3|4|Rio de Janeiro, Brasil|10/25/2017 3:33:56|4
sabrina_bazeth|Ai ai esse gp ta oooo trem bala|4|2|Rio de Janeiro, Brasil|10/25/2017 2:33:23|4
sabrina_bazeth|Quero um namorado ta foda ja 👎😂💔|2|6|Rio de Janeiro, Brasil|10/25/2017 2:08:49|4
sabrina_bazeth|Me segue que eu sigo de volta ✌|5|3|Rio de Janeiro, Brasil|10/25/2017 2:01:49|4
sabrina_bazeth|Gp da sala nos so fala merda pqp kkkkk|5|5|Rio de Janeiro, Brasil|10/25/2017 2:00:15|4
sabrina_bazeth|Tô afastado da igreja, nunca de Deus..|5|2|Rio de Janeiro, Brasil|10/25/2017 0:15:48|4
sabrina_bazeth|Lili canto pro mano 🐢|5|2|Rio de Janeiro, Brasil|10/24/2017 20:36:35|3
sabrina_bazeth|Cabelo cacheado chama mais atenção q cabelo liso|4|1|Rio de Janeiro, Brasil|10/24/2017 19:35:40|3
sabrina_bazeth|Minha turma e a melhor 💃😂✌|5|6|Rio de Janeiro, Brasil|10/24/2017 19:33:19|3
sabrina_bazeth|Ele e feliz com a felicidade dele 😂😂😂😂|6|4|Rio de Janeiro, Brasil|10/24/2017 17:24:09|3
sabrina_bazeth|FODA-SE|2|7|Rio de Janeiro, Brasil|10/24/2017 17:11:07|3
sabrina_bazeth|Homem gosta é de desprezo, mulher que dá atenção demais eles tiram como otária. ✌✌|3|2|Rio de Janeiro, Brasil|10/24/2017 14:52:57|3
sabrina_bazeth|Koe koe ✌|5|2|Rio de Janeiro, Brasil|10/24/2017 13:17:40|3
sabrina_bazeth|Quero cumer pizza...|5|2|Rio de Janeiro, Brasil|10/24/2017 2:01:52|3
sabrina_bazeth|Pra mim fala eu te amo pra vc e pq eu amo de vdd....|3|2|Rio de Janeiro, Brasil|10/24/2017 2:01:26|3
sabrina_bazeth|Alguem querendo cvs, so chama no wpp 990191219 ✌|4|1|Rio de Janeiro, Brasil|10/24/2017 1:39:59|3
sabrina_bazeth|Esse grto me faz falta...|3|3|Rio de Janeiro, Brasil|10/24/2017 0:58:11|3
sabrina_bazeth|Crlh so pq ta frio geral quer fala de sexo kkkkkk|5|4|Rio de Janeiro, Brasil|10/23/2017 22:00:24|2
sabrina_bazeth|Mamae fez bolo pra mim 😍😍😍|6|5|Rio de Janeiro, Brasil|10/23/2017 21:19:24|2
sabrina_bazeth|Ser solteira e bom mais ter um surtado que vc pode chama de mozão nao e nada mal...|2|4|Rio de Janeiro, Brasil|10/23/2017 20:29:51|2
sabrina_bazeth|Fdp kkkkkkk meu prof e foda|5|5|Rio de Janeiro, Brasil|10/23/2017 19:20:36|2
sabrina_bazeth|Prof de historia ta puto e bolado kkkkkkkk crlhhhhhhhh|6|7|Rio de Janeiro, Brasil|10/23/2017 19:20:21|2
sabrina_bazeth|- Amiga levanta me da sua mão. - Tá mas pra onde vamos ? - Se prostituir precisamos de dinheiro😂😂|6|4|Rio de Janeiro, Brasil|10/23/2017 18:56:43|2
sabrina_bazeth|AAAAA geral com ciumes da thalita pqp 😂😂😂👀|5|7|Rio de Janeiro, Brasil|10/23/2017 18:05:19|2
sabrina_bazeth|Porra fanny ta me pertubando|3|4|Rio de Janeiro, Brasil|10/23/2017 17:07:14|2
sabrina_bazeth|Nao ame, faça amor ✌|5|3|Rio de Janeiro, Brasil|10/23/2017 17:04:25|2
sabrina_bazeth|Sdd do seu bjus e da suas idiotices... 💔🙄|2|5|Rio de Janeiro, Brasil|10/23/2017 15:07:42|2
sabrina_bazeth|Crlh mo tedioooo|4|7|Rio de Janeiro, Brasil|10/23/2017 4:25:37|2
sabrina_bazeth|Não se iluda com um sorriso, a maldade está na mente.|4|4|Rio de Janeiro, Brasil|10/23/2017 1:52:03|2
sabrina_bazeth|Sabrina sem luz, sabrina com luz kkkkkkk nig vai entende nd|5|4|Rio de Janeiro, Brasil|10/22/2017 22:41:36|1
sabrina_bazeth|A traição nunca vem de um estranho|3|4|Rio de Janeiro, Brasil|10/22/2017 20:07:57|1
sabrina_bazeth|Ai crlh que porra e essa|2|5|Rio de Janeiro, Brasil|10/22/2017 19:57:26|1
sabrina_bazeth|To resacada paii 🎶💃💘|2|4|Rio de Janeiro, Brasil|10/22/2017 19:20:37|1
sabrina_bazeth|No ttk nig sobrevive com pouco 🎶|4|2|Rio de Janeiro, Brasil|10/22/2017 18:17:10|1
sabrina_bazeth|Quero volta pra nilopolins|3|4|Rio de Janeiro, Brasil|10/22/2017 18:07:49|1
sabrina_bazeth|Crlh que resenha foi aquela pprt so tinha maluco adorei kkkkkk aprocima eu apoio com catu liberada ✌😎💃|6|6|Rio de Janeiro, Brasil|10/22/2017 18:06:29|1
sabrina_bazeth|E colega vc ta querendo midia me imitando qual foi da sua 👎😂😂😂😂😂😂😂|5|7|Rio de Janeiro, Brasil|10/21/2017 23:37:32|7
sabrina_bazeth|Crlhhh essa resenha me deixou pensando lento pprt 👎💃🎶😎😎👀|5|6|Rio de Janeiro, Brasil|10/21/2017 23:09:01|7
sabrina_bazeth|Crlh ta mo paz 😎😎|5|5|Rio de Janeiro, Brasil|10/21/2017 14:46:27|7
sabrina_bazeth|Thalita no comando 😎|6|4|Rio de Janeiro, Brasil|10/21/2017 0:30:30|7
sabrina_bazeth|Thalita so me fode kkkkk|5|5|Rio de Janeiro, Brasil|10/20/2017 22:14:31|6
sabrina_bazeth|Mo paz|5|4|Rio de Janeiro, Brasil|10/20/2017 14:40:14|6
sabrina_bazeth|Nunca beije o mesmo erro duas vezes.|3|4|Rio de Janeiro, Brasil|10/20/2017 13:17:12|6
sabrina_bazeth|Ta geral fudido 😂😂😂😂😂😂|5|5|Rio de Janeiro, Brasil|10/19/2017 16:22:45|5
sabrina_bazeth|Crlhhh mo fome da porra...|2|5|Rio de Janeiro, Brasil|10/19/2017 16:22:14|5
sabrina_bazeth|Hoo hoo solta a putaria nessa porra|5|4|Rio de Janeiro, Brasil|10/19/2017 2:39:42|5
sabrina_bazeth|Se ele n liga pra mim fds a catuaba me faz tao bem....|3|4|Rio de Janeiro, Brasil|10/18/2017 22:46:20|4
sabrina_bazeth|Faça durar para sempre, a amizade nunca termina.|4|5|Rio de Janeiro, Brasil|10/18/2017 15:34:46|4
sabrina_bazeth|Chegueii 😎|5|3|Rio de Janeiro, Brasil|10/18/2017 13:46:05|4
sabrina_bazeth|O rap salvou mais moleque que qualquer projeto social...|4|5|Rio de Janeiro, Brasil|10/18/2017 0:11:24|4
sabrina_bazeth|Mo tedio|4|6|Rio de Janeiro, Brasil|10/17/2017 23:59:44|3
sabrina_bazeth|Iiii prof surto legal agr kkkkkkkk|5|5|Rio de Janeiro, Brasil|10/17/2017 15:26:16|3
sabrina_bazeth|O veneno do mundo é a língua do povo.|3|4|Rio de Janeiro, Brasil|10/17/2017 3:46:35|3
sabrina_bazeth|Eu daria tudo para sentir o calor do teu abraço.|2|6|Rio de Janeiro, Brasil|10/16/2017 22:57:04|2
sabrina_bazeth|30% kkkkk|5|3|Rio de Janeiro, Brasil|10/16/2017 22:37:55|2
glendunkelheit|odeio assunto repetitivo|2|5|Rio de Janeiro, Brasil|10/27/2017 0:11:29|6
glendunkelheit|acabei de pintar as unhas de vermelho e tô me sentindo a própria Mia Wallace|5|4|Rio de Janeiro, Brasil|10/27/2017 0:10:45|6
glendunkelheit|acordei muito cedo, quero me matar|1|6|Rio de Janeiro, Brasil|10/21/2017 9:36:25|7
glendunkelheit|eu nunca dormi tão mal quanto hj|2|6|Rio de Janeiro, Brasil|10/21/2017 9:34:00|7
glendunkelheit|meninas que têm preguiça de consertar os Patch da jaqueta e anda com eles pendurados|4|3|Rio de Janeiro, Brasil|10/18/2017 11:05:32|4
glendunkelheit|eu acordo todos os dias pra ouvir lunchbox live|4|2|Rio de Janeiro, Brasil|10/18/2017 11:03:22|4
glendunkelheit|no one's gonna save us now, not even god|1|4|Rio de Janeiro, Brasil|10/18/2017 11:02:33|4
SabrinaBorgez|to me sentindo tão estranha experimentando a blusa rosa pra usar amanha  acho q ja deve fazer anos q n uso uma roupa rosa de vdd só rosé|3|3|Rio de Janeiro, Brasil|10/27/2017 0:10:29|6
SabrinaBorgez|N aguento mais o video do finn cantando my kind of woman aparecendo no meu feed eu choro toda vez|3|5|Rio de Janeiro, Brasil|10/24/2017 8:20:57|3
SabrinaBorgez|EU QUERO MAIS PAOZINHO|3|2|Rio de Janeiro, Brasil|10/23/2017 8:05:59|2
SabrinaBorgez|salem sera meu melhor amiguinho|4|2|Rio de Janeiro, Brasil|10/19/2017 19:05:08|5
SabrinaBorgez|acho que se ano que vem eu morar sozinha vou adotar um gatinho pra não me sentir tão sozinha assim|3|5|Rio de Janeiro, Brasil|10/19/2017 19:04:56|5
SabrinaBorgez|eu nao consigo achar nem blusa do black flag, quem dira aquele casaco|3|4|Rio de Janeiro, Brasil|10/19/2017 17:21:19|5
SabrinaBorgez|eu tive q me sgurar MTO pra nao parar ele e perguntar "pqp onde vc comprou isso me diz pf eu te pago se me disser"|4|5|Rio de Janeiro, Brasil|10/19/2017 17:21:01|5
SabrinaBorgez|hoje tremi forte na base na rua vendo um garoto q devia ter uns 13 anos c o CASACO MAIS LINDO Q JA VI e era do black flag|5|3|Rio de Janeiro, Brasil|10/19/2017 17:20:33|5
SabrinaBorgez|ja passei de ano em portugues e biologia nem acredito caralho|6|5|Rio de Janeiro, Brasil|10/19/2017 7:47:25|5
SabrinaBorgez|PROMEIRA VEZ NO ANO Q TIREI NOTA ALTA EM PORTUGUES EU VOU CHORAR MEUDEUS|7|6|Rio de Janeiro, Brasil|10/19/2017 7:44:43|5
SabrinaBorgez|a física é muito linda e eu não sei como alguém não fica com os olhos brilhando conversando sobre o universo|7|5|Rio de Janeiro, Brasil|10/19/2017 0:44:23|5
SabrinaBorgez|porra eu ainda to em choque com a kilonova de ontem... sério...|6|5|Rio de Janeiro, Brasil|10/19/2017 0:43:52|5
SabrinaBorgez|se deus for top mesmo eu consigo achar um cantinho lindinho e silencioso e não tão caro e que dê p enfiar fogão e m… https://t.co/vK6yAzH77W|5|3|Rio de Janeiro, Brasil|10/19/2017 0:41:45|5
SabrinaBorgez|a jovem brasileira sofre|3|4|Rio de Janeiro, Brasil|10/19/2017 0:09:37|5
SabrinaBorgez|pq quitinetes no rio sao tao caras? morte ao capitalismo|3|7|Rio de Janeiro, Brasil|10/19/2017 0:08:37|5
SabrinaBorgez|Tenha um amor q te dê chocolate|4|6|Rio de Janeiro, Brasil|10/18/2017 18:38:03|4
SabrinaBorgez|perdi o horário de ir no cinema ótimo sabrina parabens|2|5|Rio de Janeiro, Brasil|10/17/2017 18:47:45|3
SabrinaBorgez|Vou tentar ir no cinema hoje pra desestressar a cabeça|3|2|Rio de Janeiro, Brasil|10/17/2017 14:32:18|3
SabrinaBorgez|essa galera contra campanha de liberdade de genero ta insaaaana|2|5|Rio de Janeiro, Brasil|10/17/2017 12:24:47|3
SabrinaBorgez|A vida é uma cachorra.|2|6|Rio de Janeiro, Brasil|10/17/2017 11:58:55|3
SabrinaBorgez|N ACREDITO QUE N VAI TER JAZZ E BLUES fora temer|2|7|Rio de Janeiro, Brasil|10/16/2017 22:24:23|2
dhiulia_robert|Tô me sentindo muito mal, fisicamente e mentalmente.|1|5|Rio de Janeiro, Brasil|10/27/2017 0:09:19|6
dhiulia_robert|Um ano atrás, eu nunca imaginei que minha vida seria como é agora.|1|4|Rio de Janeiro, Brasil|10/27/2017 0:06:36|6
dhiulia_robert|É muita coisa pra minha cabeça|1|3|Rio de Janeiro, Brasil|10/26/2017 23:57:58|5
dhiulia_robert|Tô no ponto de desistir tudo e ir embora  de vezes..|1|6|Rio de Janeiro, Brasil|10/26/2017 23:57:44|5
dhiulia_robert|Fora isso não confio em ninguém|1|4|Rio de Janeiro, Brasil|10/26/2017 23:56:24|5
dhiulia_robert|Mas ultimamente só tenho duas pessoas que posso confia Deus e minha mãe..|2|5|Rio de Janeiro, Brasil|10/26/2017 23:56:07|5
dhiulia_robert|Queria confia nas pessoas pra poder contar tudo|4|4|Rio de Janeiro, Brasil|10/26/2017 23:54:39|5
dhiulia_robert|Ultimamente tá tudo dando errado|2|6|Rio de Janeiro, Brasil|10/26/2017 23:53:55|5
dhiulia_robert|Minha vida tá de uma forma que só Deus sabe|2|5|Rio de Janeiro, Brasil|10/26/2017 23:48:12|5
dhiulia_robert|É tão ruim tem a sensação que está sozinha pra tudo, não pode contar com ninguém..|2|5|Rio de Janeiro, Brasil|10/26/2017 23:46:51|5
dhiulia_robert|O melhor é não fazer planos, porque a vida sempre dá um jeito de nos surpreender ou decepcionar.|2|4|Rio de Janeiro, Brasil|10/26/2017 23:20:50|5
dhiulia_robert|não da pra conversar com quem demora mais de 1 minuto pra responder|3|6|Rio de Janeiro, Brasil|10/26/2017 23:20:34|5
dhiulia_robert|Ainda tá muito cedo pra dizer bye🎶|4|2|Rio de Janeiro, Brasil|10/26/2017 23:04:01|5
dhiulia_robert|Mano sou a única maluca da turma kkkkkkkkkkkkkkkkkkkkk|5|5|Rio de Janeiro, Brasil|10/26/2017 23:03:58|5
dhiulia_robert|A gente tá discutindo todos os dias &lt;\3|2|3|Rio de Janeiro, Brasil|10/26/2017 23:03:58|5
dhiulia_robert|Tô me amarrado em pagode|5|4|Rio de Janeiro, Brasil|10/26/2017 23:03:58|5
dhiulia_robert|Saudade de conversas direitinho com meu bb|3|4|Rio de Janeiro, Brasil|10/26/2017 23:03:58|5
dhiulia_robert|Se for pra demorar par responder nem conversa comigo.|3|5|Rio de Janeiro, Brasil|10/26/2017 23:03:58|5
dhiulia_robert|Meu cabelo tá muito cheio|3|4|Rio de Janeiro, Brasil|10/26/2017 23:03:42|5
dhiulia_robert|Meu professor de Ed.física é todo lesado|5|3|Rio de Janeiro, Brasil|10/26/2017 23:03:42|5
dhiulia_robert|Como me satisfazer na cama: Não me acorde.|4|5|Rio de Janeiro, Brasil|10/26/2017 23:03:41|5
dhiulia_robert|Mesmo que seja difícil, tente! As barreiras da vida são mais fáceis do que você pensa.|5|5|Rio de Janeiro, Brasil|10/26/2017 23:03:41|5
dhiulia_robert|Cheguei 👽|4|3|Rio de Janeiro, Brasil|10/26/2017 23:03:41|5
dhiulia_robert|😕😔|2|4|Rio de Janeiro, Brasil|10/26/2017 12:29:55|5
dhiulia_robert|Ingrid: Tudo safada vcs  Ingrid: Dhiu e a primeira Carla: Eu tô fora Carla: Só dou uns beijo e vou embora  🌝😂😂😂😂|5|4|Rio de Janeiro, Brasil|10/26/2017 1:31:10|5
dhiulia_robert|Tomar injeção na bunda não é nada bom!|2|5|Rio de Janeiro, Brasil|10/25/2017 20:32:45|4
dhiulia_robert|Devia trabalhar na globo|4|2|Rio de Janeiro, Brasil|10/25/2017 13:07:41|4
dhiulia_robert|Valentina chora com tudo|4|3|Rio de Janeiro, Brasil|10/25/2017 13:07:29|4
dhiulia_robert|Bom dia 🌤|5|2|Rio de Janeiro, Brasil|10/25/2017 10:44:47|4
dhiulia_robert|Queria receber aquela ligação inesperada|4|3|Rio de Janeiro, Brasil|10/25/2017 1:01:00|4
dhiulia_robert|Queria que não houvesse brigas entre eu e as pessoas que eu amo!|2|3|Rio de Janeiro, Brasil|10/25/2017 0:48:53|4
dhiulia_robert|Do nada fiquei triste 😐|3|4|Rio de Janeiro, Brasil|10/25/2017 0:45:24|4
dhiulia_robert|Visualizou e não respondeu 💔💔💔💔💔|2|5|Rio de Janeiro, Brasil|10/25/2017 0:33:08|4
dhiulia_robert|O melhor foi a Mari falando das transas dela KKKKKK|5|3|Rio de Janeiro, Brasil|10/24/2017 23:52:38|3
dhiulia_robert|Não tem como não ama essa garota|5|2|Rio de Janeiro, Brasil|10/24/2017 23:52:38|3
dhiulia_robert|Tenho as melhores amigas mané ❤|6|4|Rio de Janeiro, Brasil|10/24/2017 23:52:38|3
dhiulia_robert|Rir muito com essas garotas hoje kkk|6|5|Rio de Janeiro, Brasil|10/24/2017 23:52:29|3
dhiulia_robert|Ray e a Marina conversando comigo é muito engraçado kkkkk|6|4|Rio de Janeiro, Brasil|10/24/2017 23:52:29|3
dhiulia_robert|A garota é muito escrota|3|4|Rio de Janeiro, Brasil|10/24/2017 23:52:29|3
dhiulia_robert|Ray deixou minhas unhas maravilhosas 😍|6|5|Rio de Janeiro, Brasil|10/24/2017 23:52:29|3
dhiulia_robert|Mari é mais safadinha do Bonde kkk|5|5|Rio de Janeiro, Brasil|10/24/2017 23:52:29|3
dhiulia_robert|Queria que as coisas fosse diferente|3|4|Rio de Janeiro, Brasil|10/24/2017 18:55:59|3
dhiulia_robert|fuuuiii|5|2|Rio de Janeiro, Brasil|10/24/2017 11:36:39|3
dhiulia_robert|chegou minha hora de ir pra casa hehehehe|5|3|Rio de Janeiro, Brasil|10/24/2017 11:29:51|3
dhiulia_robert|Quero ir pra casa...|3|3|Rio de Janeiro, Brasil|10/24/2017 10:35:40|3
dhiulia_robert|curso tá muito chato!|3|5|Rio de Janeiro, Brasil|10/24/2017 10:29:51|3
dhiulia_robert|Quero dormir!!!!|3|4|Rio de Janeiro, Brasil|10/24/2017 10:22:23|3
dhiulia_robert|Bom dia ✌|5|2|Rio de Janeiro, Brasil|10/24/2017 9:43:52|3
dhiulia_robert|Tiro, porrada e bomba|3|5|Rio de Janeiro, Brasil|10/24/2017 2:00:41|3
dhiulia_robert|Tem poucos amigos mas é suficiente pra me esquecer de tudo ♥|5|4|Rio de Janeiro, Brasil|10/24/2017 0:48:12|3
dhiulia_robert|Aquelas brincadeiras bobas ♥|5|3|Rio de Janeiro, Brasil|10/24/2017 0:47:42|3
dhiulia_robert|E cócegas, tiram meu sorriso tão fácil ❤|5|6|Rio de Janeiro, Brasil|10/24/2017 0:42:28|3
dhiulia_robert|Amo conversar com as pessoas que me animar que faz brincadeiras só pra me fazer rir|5|4|Rio de Janeiro, Brasil|10/24/2017 0:41:32|3
dhiulia_robert|Eu faço merda depois me arrependo mané 🙄|3|6|Rio de Janeiro, Brasil|10/24/2017 0:38:55|3
dhiulia_robert|Cami: tô indo Cami: com minha camisinha de morangu Dhiu😄: Adoooroo, traz 10 pq a noite vai ser longa🌚  Melhor amiga😂😂😂|6|6|Rio de Janeiro, Brasil|10/24/2017 0:38:19|3
dhiulia_robert|Cami: vamo tramsa Dhiu: Vem aqui sua deusa do meu universo  Dhiu: Deu até tensão, só vem, que estou esperando🌚|7|5|Rio de Janeiro, Brasil|10/24/2017 0:37:07|3
dhiulia_robert|A pessoa fica bolado comigo e eu nem sei o motivo 🤔|4|6|Rio de Janeiro, Brasil|10/23/2017 21:20:57|2
dhiulia_robert|Admiro as pessoas que, por dentro é uma tempestade, e por fora consegue fazer florir sorrisos nos rostos de outras pessoas.|5|2|Rio de Janeiro, Brasil|10/23/2017 18:01:09|2
dhiulia_robert|Não é tristeza. Não é raiva. Não é amor. É só vontade de ficar quieto, de ficar sozinho, de ficar em paz. Sei lá.|2|4|Rio de Janeiro, Brasil|10/23/2017 17:56:11|2
dhiulia_robert|Geralmente quem não sabe o que quer, acaba perdendo o que tem.|3|2|Rio de Janeiro, Brasil|10/23/2017 17:26:57|2
dhiulia_robert|Minha mente é mó confusão.|3|5|Rio de Janeiro, Brasil|10/23/2017 17:25:34|2
dhiulia_robert|Pq não posso comer 😪|2|3|Rio de Janeiro, Brasil|10/23/2017 17:14:32|2
dhiulia_robert|Senhor tira essa vontade de comer besteiras|3|4|Rio de Janeiro, Brasil|10/23/2017 17:14:11|2
dhiulia_robert|Dor de cabeça|2|3|Rio de Janeiro, Brasil|10/23/2017 15:49:42|2
dhiulia_robert|Preciso dormir 😟|2|5|Rio de Janeiro, Brasil|10/23/2017 11:45:55|2
dhiulia_robert|Acordei mal|2|5|Rio de Janeiro, Brasil|10/23/2017 11:17:49|2
dhiulia_robert|Bom dia 😷|2|4|Rio de Janeiro, Brasil|10/23/2017 11:17:39|2
dhiulia_robert|Tô quase dormindo|4|1|Rio de Janeiro, Brasil|10/23/2017 1:07:41|2
dhiulia_robert|Preciso de um banho|3|2|Rio de Janeiro, Brasil|10/23/2017 1:07:23|2
dhiulia_robert|Tô muito cansada desde de ontem 😴|3|5|Rio de Janeiro, Brasil|10/23/2017 1:06:40|2
dhiulia_robert|Bêbada de sono 😴|3|6|Rio de Janeiro, Brasil|10/23/2017 0:59:57|2
dhiulia_robert|Bom dia 😴|3|2|Rio de Janeiro, Brasil|10/22/2017 12:01:03|1
dhiulia_robert|Tô ficando com sono 💤|3|1|Rio de Janeiro, Brasil|10/22/2017 4:40:12|1
dhiulia_robert|👽|3|2|Rio de Janeiro, Brasil|10/22/2017 4:38:39|1
dhiulia_robert|Senta um pouquinho 🎶|4|1|Rio de Janeiro, Brasil|10/22/2017 1:58:10|1
dhiulia_robert|Só .....🎶|4|1|Rio de Janeiro, Brasil|10/22/2017 1:54:22|1
dhiulia_robert|Vai liberar 🎶😏|5|2|Rio de Janeiro, Brasil|10/22/2017 1:49:50|1
dhiulia_robert|Soca soca 🎶|5|1|Rio de Janeiro, Brasil|10/22/2017 1:46:29|1
dhiulia_robert|Olha pra fiel e falar vou roubar seu macho😂😂😂🎶🎶🎶|5|4|Rio de Janeiro, Brasil|10/22/2017 1:45:10|1
dhiulia_robert|Tu gosta não gosta 😏🎶😂|5|5|Rio de Janeiro, Brasil|10/22/2017 1:44:39|1
dhiulia_robert|Palma da mão no chão 😏🎶|5|4|Rio de Janeiro, Brasil|10/22/2017 1:44:29|1
dhiulia_robert|Toma toma safadinha 🎶|5|1|Rio de Janeiro, Brasil|10/22/2017 1:44:03|1
dhiulia_robert|Senta com bunda 🎶|5|1|Rio de Janeiro, Brasil|10/22/2017 1:41:44|1
dhiulia_robert|Pra frente pra trás 🎶|5|1|Rio de Janeiro, Brasil|10/22/2017 1:41:18|1
dhiulia_robert|Rebola rebola rebola 🎶|5|1|Rio de Janeiro, Brasil|10/22/2017 1:41:05|1
dhiulia_robert|OOOOH OOOHH OOOHH🎶|5|2|Rio de Janeiro, Brasil|10/22/2017 1:40:29|1
dhiulia_robert|Hoje tô que tô 👌😂|5|6|Rio de Janeiro, Brasil|10/22/2017 1:39:08|1
dhiulia_robert|Foi no baile que me apaixonei 🎶|5|1|Rio de Janeiro, Brasil|10/22/2017 1:38:21|1
dhiulia_robert|Começou caralho 🎶😂|5|4|Rio de Janeiro, Brasil|10/22/2017 1:38:10|1
dhiulia_robert|AIIIIIII MEU DEUS|6|7|Rio de Janeiro, Brasil|10/22/2017 1:37:55|1
dhiulia_robert|Dj zebrinha toca aquela 🎶👅|5|4|Rio de Janeiro, Brasil|10/22/2017 1:37:23|1
dhiulia_robert|Que cheirinho de sexo 🎶👅😂😂😂|5|6|Rio de Janeiro, Brasil|10/22/2017 1:36:24|1
dhiulia_robert|Então para de kaô, senta de vaga 😂🎶👅|5|6|Rio de Janeiro, Brasil|10/22/2017 1:34:53|1
dhiulia_robert|Então pega o telefone desbloquear a tela 🎶👅|5|4|Rio de Janeiro, Brasil|10/22/2017 1:34:33|1
dhiulia_robert|Nós amamos também 🎶👅|5|4|Rio de Janeiro, Brasil|10/22/2017 1:33:45|1
dhiulia_robert|Dj lindão chegou 🎶🎶🎶👅|5|4|Rio de Janeiro, Brasil|10/22/2017 1:33:31|1
dhiulia_robert|Só sei que não sei 😂😂😂|6|4|Rio de Janeiro, Brasil|10/22/2017 1:31:32|1
dhiulia_robert|Tô elétrica mané 😂|5|7|Rio de Janeiro, Brasil|10/22/2017 1:28:07|1
dhiulia_robert|Tédio|4|4|Rio de Janeiro, Brasil|10/21/2017 20:46:35|7
dhiulia_robert|Vou dormir um pouco|4|2|Rio de Janeiro, Brasil|10/21/2017 13:19:33|7
dhiulia_robert|Ligar o som, aumentar o volume e esquecer os problemas. 🎧🎶|3|1|Rio de Janeiro, Brasil|10/21/2017 11:55:13|7
dhiulia_robert|Mas a preguiça de tomar café tá grande 🙄|3|3|Rio de Janeiro, Brasil|10/21/2017 11:53:39|7
dhiulia_robert|Tô com fome!|3|4|Rio de Janeiro, Brasil|10/21/2017 11:53:04|7
dhiulia_robert|Bom dia💤|3|2|Rio de Janeiro, Brasil|10/21/2017 11:45:48|7
dhiulia_robert|Acabouuuuu 💔😭|2|6|Rio de Janeiro, Brasil|10/21/2017 1:26:24|7
dhiulia_robert|AAAAHH NÃO 😭|1|5|Rio de Janeiro, Brasil|10/21/2017 1:26:10|7
dhiulia_robert|Queria ter dinheiro pra fazer um casamento e casar comigo mesma também 😭|2|4|Rio de Janeiro, Brasil|10/21/2017 1:24:30|7
dhiulia_robert|Acaba não novela 😭|2|7|Rio de Janeiro, Brasil|10/21/2017 1:12:47|7
dhiulia_robert|Aí meu coração 😭|2|7|Rio de Janeiro, Brasil|10/21/2017 1:12:26|7
dhiulia_robert|Vou chorar 😭 Que Novela|2|7|Rio de Janeiro, Brasil|10/21/2017 1:11:19|7
dhiulia_robert|Mano ler aquilo tudo me deixou muito mal😑|1|4|Rio de Janeiro, Brasil|10/20/2017 22:57:27|6
dhiulia_robert|Que raiva mané 😑🖕|1|3|Rio de Janeiro, Brasil|10/20/2017 22:52:42|6
dhiulia_robert|Minha unha quebrou 😭😭😭|2|6|Rio de Janeiro, Brasil|10/20/2017 22:52:31|6
dhiulia_robert|oi n to te ouvindo mt bem fala mais perto da minha boca|5|2|Rio de Janeiro, Brasil|10/20/2017 19:00:57|6
