"usuario"|"tweet"|"id"|"localização"|"hashtags"|"data/hora" 
"FeAmancio22"|"920088427923722242"|"Mesmo na maior tribulação o meu respirar é tranquilo porque Deus cuida de mim."|"Rio de Janeiro, Brasil"|""|"2017-10-17 00:45:50"
"FeAmancio22"|"920083084879519744"|"Eu posso, eu consigo 💪"|"Rio de Janeiro, Brasil"|""|"2017-10-17 00:24:36"
"FeAmancio22"|"920081878262038528"|"essa novela ta mexendo com a mente dessas novinha 😂😂😂"|"Rio de Janeiro, Brasil"|""|"2017-10-17 00:19:48"
"FeAmancio22"|"920074873002713088"|"coroa quando quer esculaxa 🎂"|"Rio de Janeiro, Brasil"|""|"2017-10-16 23:51:58"
"anneray_hd"|"923705151952523264"|"Eu disse pra minha mãe que ia fazer algo pra comer e até agora não fiz 😂"|"Rio de Janeiro, Brasil"|""|"2017-10-27 00:17:24"
"anneray_hd"|"923702757340602368"|"Estou me sentindo tão mal"|"Rio de Janeiro, Brasil"|""|"2017-10-27 00:07:53"
"anneray_hd"|"923660863705374722"|"Fui descansar, acordei agora kkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-26 21:21:25"
"anneray_hd"|"923660750278873089"|"Cheguei em casa 16:20, passando mal horrores"|"Rio de Janeiro, Brasil"|""|"2017-10-26 21:20:58"
"anneray_hd"|"923319677778046976"|"Não consigo achar o remédio na bolsa da minha mãe, acho tudo, chiclete, bombom, perfume, batom, óculos, caneta, uma pessoa, menos o remédio👌"|"Rio de Janeiro, Brasil"|""|"2017-10-25 22:45:40"
"anneray_hd"|"923315622334824448"|"Pra que insistir em uma votação que todo mundo já sabe o resultado? 🙄"|"Rio de Janeiro, Brasil"|""|"2017-10-25 22:29:33"
"anneray_hd"|"923296587031363586"|"Fico cada dia mais decepcionada e assustada com o rumo em que este mundo está seguindo..."|"Rio de Janeiro, Brasil"|""|"2017-10-25 21:13:55"
"anneray_hd"|"923296400581857281"|"A mulher do cara que morreu falando e eu quase chorando 👌"|"Rio de Janeiro, Brasil"|""|"2017-10-25 21:13:10"
"anneray_hd"|"923270451698323457"|"I want you to stay"|"Rio de Janeiro, Brasil"|""|"2017-10-25 19:30:03"
"anneray_hd"|"923176492028321792"|"Última Fecip da minha vida, meus amigos, que alívio"|"Rio de Janeiro, Brasil"|""|"2017-10-25 13:16:42"
"anneray_hd"|"923176385958633472"|"Estou ansiosa pra Fecip, socorro"|"Rio de Janeiro, Brasil"|""|"2017-10-25 13:16:16"
"anneray_hd"|"923155405051744261"|"Nunca fiquei tão revoltada como estou agora, de verdade"|"Rio de Janeiro, Brasil"|""|"2017-10-25 11:52:54"
"anneray_hd"|"923148368641167361"|"Vinícius tá muito carente, por isso se envolve com gente errada, tadinho💔"|"Rio de Janeiro, Brasil"|""|"2017-10-25 11:24:57"
"anneray_hd"|"923005367809921024"|"Se eu vou sofrer pra acordar amanhã? Muito, muito mesmo"|"Rio de Janeiro, Brasil"|""|"2017-10-25 01:56:42"
"anneray_hd"|"922988622294417408"|"Odeio quando se metem na minha vida 👌 vão procurar o que fazer pq a vida de vcs não é exemplo de nada"|"Rio de Janeiro, Brasil"|""|"2017-10-25 00:50:10"
"anneray_hd"|"922978833447505920"|"Essa novela tem várias tretas, que ISSOOOO #OOutroLadoDoParaiso"|"Rio de Janeiro, Brasil"|"OOutroLadoDoParaiso,"|"2017-10-25 00:11:16"
"anneray_hd"|"922953418783764483"|"Fiquei tão nervosa pra banca hoje que eu acho que Deus ficou com pena de mim e mudou os planos"|"Rio de Janeiro, Brasil"|""|"2017-10-24 22:30:17"
"anneray_hd"|"922788660776456192"|"Será que eu consigo me sair bem na bancada hoje? Será?"|"Rio de Janeiro, Brasil"|""|"2017-10-24 11:35:35"
"anneray_hd"|"922616318095962112"|"Não entendo o meu próprio agir  Sem tua graça o que seria de mim..."|"Rio de Janeiro, Brasil"|""|"2017-10-24 00:10:46"
"anneray_hd"|"922610375241191424"|"Amanhã é dia do meu desespero, senhor amado"|"Rio de Janeiro, Brasil"|""|"2017-10-23 23:47:09"
"anneray_hd"|"922262716408107008"|"Mano, que vontade de bater em algumas pessoas 🙄 se não me responderem eu não apareço naquela escola 👌"|"Rio de Janeiro, Brasil"|""|"2017-10-23 00:45:41"
"anneray_hd"|"922238995999940608"|"Pois o bem que eu quero fazer não faço, e o mal que eu não quero, esse sim, acabo cometendo..."|"Rio de Janeiro, Brasil"|""|"2017-10-22 23:11:25"
"anneray_hd"|"921972477567389696"|"Eu adoro inventar palavras, falar palavras da minha autoria kk"|"Rio de Janeiro, Brasil"|""|"2017-10-22 05:32:22"
"anneray_hd"|"921954840368041984"|"Larissa me fazendo assistir os episódios em que o Derek está vivo, me fazendo chorar"|"Rio de Janeiro, Brasil"|""|"2017-10-22 04:22:17"
"anneray_hd"|"921951442705047552"|"Pois quando estou em tua presença o meu viver é transformado"|"Rio de Janeiro, Brasil"|""|"2017-10-22 04:08:47"
"anneray_hd"|"921950041413246978"|"Enche-me de ti até que não haja mais espaço"|"Rio de Janeiro, Brasil"|""|"2017-10-22 04:03:13"
"anneray_hd"|"921775991957180420"|"Queria sair hoje, mas tô sozinha nessa casa com o maior tédio desse mundo"|"Rio de Janeiro, Brasil"|""|"2017-10-21 16:31:36"
"anneray_hd"|"921563645955465217"|"Resumindo meu tt hoje: A força do querer e The Walking Dead 👌"|"Rio de Janeiro, Brasil"|""|"2017-10-21 02:27:49"
"anneray_hd"|"921495636901588992"|"Mariana está toda desesperada por causa da bancada e está me desesperando também"|"Rio de Janeiro, Brasil"|""|"2017-10-20 21:57:35"
"anneray_hd"|"921495007407820802"|"Fiz 2 mousses, de limão e de uva. Estão uma delícia! 😋"|"Rio de Janeiro, Brasil"|""|"2017-10-20 21:55:04"
"anneray_hd"|"921399878781108225"|"Grey's e a 2° temp de Supergirl pra terminar, 3° temp de The Flash e a 6° de Arrow pra começar, MANO, COMO A NETFLIX FAZ ISSO COMIGO"|"Rio de Janeiro, Brasil"|""|"2017-10-20 15:37:04"
"anneray_hd"|"921181714281615360"|"Estou passando mal, Deus me free"|"Rio de Janeiro, Brasil"|""|"2017-10-20 01:10:10"
"anneray_hd"|"920798227972046848"|"Ultimamente ando tão triste que nem sei mais"|"Rio de Janeiro, Brasil"|""|"2017-10-18 23:46:19"
"anneray_hd"|"920615617866227712"|"Give me a reason to believe"|"Rio de Janeiro, Brasil"|""|"2017-10-18 11:40:42"
"anneray_hd"|"920435570375045120"|"Meu irmão pediu pra eu apresentar uma amiga pra ele e eu disse que só o faço se ele me apresentar um amigo também 🤗"|"Rio de Janeiro, Brasil"|""|"2017-10-17 23:45:15"
"anneray_hd"|"920403788694999041"|"Eu contando os meus micos pra Mari hj kkkkkkkkkk só derrota"|"Rio de Janeiro, Brasil"|""|"2017-10-17 21:38:58"
"anneray_hd"|"920264890731909126"|"Minha preguiça hoje tá dms"|"Rio de Janeiro, Brasil"|""|"2017-10-17 12:27:02"
"mihbarbosaBFR"|"923702128077504512"|"Tô dormindo desde as 18hrs, dei um bolo bonito no Igor, tô me sentindo muito mal por isso"|"Rio de Janeiro, Brasil"|""|"2017-10-27 00:05:23"
"mihbarbosaBFR"|"923647853620355073"|"Semana de Química mais morta"|"Rio de Janeiro, Brasil"|""|"2017-10-26 20:29:43"
"mihbarbosaBFR"|"923596647795486720"|"Petrópolis: de manhã, chuva e frio. De tarde, sol e calor"|"Rio de Janeiro, Brasil"|""|"2017-10-26 17:06:15"
"mihbarbosaBFR"|"923564608354504704"|"Pensando seriamente se vou ao gceu ou se assisto um filme com meu amor em casa msm"|"Rio de Janeiro, Brasil"|""|"2017-10-26 14:58:56"
"mihbarbosaBFR"|"923564134469439494"|"Gente que NOJO dessa comida da escola, ainda bem que eu trouxe meu strogonoff"|"Rio de Janeiro, Brasil"|""|"2017-10-26 14:57:03"
"mihbarbosaBFR"|"923352222653698048"|"Ou reforma trabalhista?"|"Rio de Janeiro, Brasil"|""|"2017-10-26 00:54:59"
"mihbarbosaBFR"|"923352136011919360"|"Sera que cai ideologia de gênero no tema da redação do Enem?"|"Rio de Janeiro, Brasil"|""|"2017-10-26 00:54:38"
"mihbarbosaBFR"|"923351422468591620"|"Senti na pele oq uma mãe sozinha passa com um filho pequeno, Igor me ajudou mas ele tbm tava morto de cansado"|"Rio de Janeiro, Brasil"|""|"2017-10-26 00:51:48"
"mihbarbosaBFR"|"923351180843081730"|"Hoje eu fiz janta com Laura, chorando querendo como, lavei a louça... já posso casar e ter um filho"|"Rio de Janeiro, Brasil"|""|"2017-10-26 00:50:51"
"mihbarbosaBFR"|"923177877901922309"|"Hoje tem outra surpresa pra minha mãe"|"Rio de Janeiro, Brasil"|""|"2017-10-25 13:22:12"
"mihbarbosaBFR"|"923174465801928704"|"Estou na esquina esperando a Karine vir me buscar"|"Rio de Janeiro, Brasil"|""|"2017-10-25 13:08:39"
"mihbarbosaBFR"|"923000665378504705"|"Não aguento mais ouvir sobre  Semana de Química e Enem, que essas semanas passem voando pfvr"|"Rio de Janeiro, Brasil"|""|"2017-10-25 01:38:01"
"mihbarbosaBFR"|"922851329021706245"|"Sdds ir num jogo do Botafogo, sdds Nilton Santos"|"Rio de Janeiro, Brasil"|""|"2017-10-24 15:44:37"
"mihbarbosaBFR"|"922633693402976256"|"Mas valeu muito a pena todo o esforço, minha mãe amou a surpresa, chorou de emoção"|"Rio de Janeiro, Brasil"|""|"2017-10-24 01:19:48"
"mihbarbosaBFR"|"922633532400381952"|"Alguém quer uma dor insuportável nos pés aí?"|"Rio de Janeiro, Brasil"|""|"2017-10-24 01:19:10"
"mihbarbosaBFR"|"922622645220335616"|"Igor sempre me avisando pra n quebrar a cara again 💙💙💙"|"Rio de Janeiro, Brasil"|""|"2017-10-24 00:35:54"
"mihbarbosaBFR"|"922621995258347520"|"[22/10 23:35] Amor ♡: Fica ligada [22/10 23:35] Amor ♡: Estão te abraçando com uma faca mão"|"Rio de Janeiro, Brasil"|""|"2017-10-24 00:33:19"
"mihbarbosaBFR"|"922621694040256512"|"[23/10 22:31] Amor ♡: Não sei pq vc perde tempo falando com ela"|"Rio de Janeiro, Brasil"|""|"2017-10-24 00:32:07"
"mihbarbosaBFR"|"922528399951843333"|"Minha sogra é maravilhosa, ela me ajudou a montar a surpresa da minha mãe"|"Rio de Janeiro, Brasil"|""|"2017-10-23 18:21:24"
"mihbarbosaBFR"|"922428303184711681"|"N tô entendendo"|"Rio de Janeiro, Brasil"|""|"2017-10-23 11:43:40"
"mihbarbosaBFR"|"922426217055293440"|"Cancela essa chuva aqui em Petrópolis"|"Rio de Janeiro, Brasil"|""|"2017-10-23 11:35:22"
"mihbarbosaBFR"|"922402283069067264"|"Bom dia pra quem?"|"Rio de Janeiro, Brasil"|""|"2017-10-23 10:00:16"
"mihbarbosaBFR"|"922274910965248000"|"E esses glitters que nunca mais vão sair?"|"Rio de Janeiro, Brasil"|""|"2017-10-23 01:34:08"
"mihbarbosaBFR"|"921743420124778497"|"Igor foi pro trabalho hj, nem vai comer meu strogonoff"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:22:11"
"mihbarbosaBFR"|"921743062958735360"|"Almoço de hoje ficou por minha conta, fiz Strogonoff"|"Rio de Janeiro, Brasil"|""|"2017-10-21 14:20:46"
"mihbarbosaBFR"|"921576980906237952"|"1,41&lt;&lt;&lt;&lt;1,98 😂😂😵😵"|"Rio de Janeiro, Brasil"|""|"2017-10-21 03:20:48"
"mihbarbosaBFR"|"921572131930099717"|"Yeshuuuuuaaaaa aaaaaaaaa"|"Rio de Janeiro, Brasil"|""|"2017-10-21 03:01:32"
"mihbarbosaBFR"|"921370996048875520"|"Aaah vou fazer Enem no Barão dnv 👐👐👐👐"|"Rio de Janeiro, Brasil"|""|"2017-10-20 13:42:18"
"mihbarbosaBFR"|"921195170972028929"|"3 aninhos quase"|"Rio de Janeiro, Brasil"|""|"2017-10-20 02:03:38"
"mihbarbosaBFR"|"921195134020214784"|"Início do nosso namoro cara, essa música 😍😍😍"|"Rio de Janeiro, Brasil"|""|"2017-10-20 02:03:29"
"mihbarbosaBFR"|"921194999466938368"|"Cause all of me Loves all of you"|"Rio de Janeiro, Brasil"|""|"2017-10-20 02:02:57"
"mihbarbosaBFR"|"921194909595561986"|"Para tudo que essa musica é minha e do Igor"|"Rio de Janeiro, Brasil"|""|"2017-10-20 02:02:36"
"mihbarbosaBFR"|"921194274808614912"|"Não vou a escola amanhã mas vou acordar cedo pra ficar com a Laura"|"Rio de Janeiro, Brasil"|""|"2017-10-20 02:00:04"
"mihbarbosaBFR"|"921193761035685888"|"Baba Baby"|"Rio de Janeiro, Brasil"|""|"2017-10-20 01:58:02"
"mihbarbosaBFR"|"921193699664646144"|"Aaah minha infância"|"Rio de Janeiro, Brasil"|""|"2017-10-20 01:57:47"
"mihbarbosaBFR"|"921192869502873600"|"Ela une o maaaaar"|"Rio de Janeiro, Brasil"|""|"2017-10-20 01:54:29"
"mihbarbosaBFR"|"921061855170383874"|"Minha turma olha pro limite e fala: KKKKKKK LIMITES"|"Rio de Janeiro, Brasil"|""|"2017-10-19 17:13:53"
"mihbarbosaBFR"|"920954133150040064"|"Eu estou esgotada dessa escola, que a semana de Química passe muito rápido, e  a semana do Enem tbm"|"Rio de Janeiro, Brasil"|""|"2017-10-19 10:05:50"
"mihbarbosaBFR"|"920953687903784961"|"B dia p quem?"|"Rio de Janeiro, Brasil"|""|"2017-10-19 10:04:04"
"mihbarbosaBFR"|"920739238555127808"|"Tão triste ver o Diego nesse estado! Que ele Deus abençoe ele e ele possa voltar pra casa bem logo!"|"Rio de Janeiro, Brasil"|""|"2017-10-18 19:51:55"
"mihbarbosaBFR"|"920715710439067663"|"Deus foi muito generoso quando os escolheu pra serem meus sogros, são como pais pra mim, amo muito 💙💙💙💙"|"Rio de Janeiro, Brasil"|""|"2017-10-18 18:18:26"
"mihbarbosaBFR"|"920715548241137664"|"Meus sogros são os melhores do mundo"|"Rio de Janeiro, Brasil"|""|"2017-10-18 18:17:47"
"mihbarbosaBFR"|"920678712600944640"|"Esse horário de verão tá me matando aos poucos"|"Rio de Janeiro, Brasil"|""|"2017-10-18 15:51:25"
"mihbarbosaBFR"|"920471864274817024"|"Ngm é de ferro, chorar n paga imposto de nem faz mal a saúde"|"Rio de Janeiro, Brasil"|""|"2017-10-18 02:09:28"
"mihbarbosaBFR"|"920456855427670016"|"Gente meu niver do ano q vem só quero Xbox, hoje foi MT divertido"|"Rio de Janeiro, Brasil"|""|"2017-10-18 01:09:50"
"mihbarbosaBFR"|"920453968060407808"|"[17/10 22:51] Isabelle Bispo: KKKKKKKKK vcs são demais [17/10 22:52] Adriel: Você que é meu docinho de mel"|"Rio de Janeiro, Brasil"|""|"2017-10-18 00:58:21"
"mihbarbosaBFR"|"920363996250886145"|"Minha mãe n tem a felicidade de dormir á tarde igual eu, e me acorda pra eu dar cartão pros outros na rua 🙄🙄🙄"|"Rio de Janeiro, Brasil"|""|"2017-10-17 19:00:50"
"mihbarbosaBFR"|"920300718229254144"|"Vou p academia hj 👐"|"Rio de Janeiro, Brasil"|""|"2017-10-17 14:49:24"
"mihbarbosaBFR"|"920241173809238019"|"Prof disse pra Gente preparar o rabo pq esquecemos o ácido sulfúrico aberto na capela semana passada e ela só viu h… https://t.co/gBuK7ayVQx"|"Rio de Janeiro, Brasil"|""|"2017-10-17 10:52:47"
"mihbarbosaBFR"|"920133445422022656"|"Era p eu ta dormindo"|"Rio de Janeiro, Brasil"|""|"2017-10-17 03:44:43"
"mihbarbosaBFR"|"920133390430588929"|"Dai-me paciência senhor!"|"Rio de Janeiro, Brasil"|""|"2017-10-17 03:44:30"
"mihbarbosaBFR"|"920129760302379008"|"Vontade de tacar essa impressora daqui de casa longe"|"Rio de Janeiro, Brasil"|""|"2017-10-17 03:30:04"
"pxxxxxju"|"923701966777102336"|"Tô me sentindo a própria Dercy Gonçalves de tão velha dor tá tendo"|"Rio de Janeiro, Brasil"|""|"2017-10-27 00:04:45"
"pxxxxxju"|"923508118725779457"|"Queria estar em casa deitadinha"|"Rio de Janeiro, Brasil"|""|"2017-10-26 11:14:28"
"pxxxxxju"|"923344054691291141"|"Odeio ficar resfriada"|"Rio de Janeiro, Brasil"|""|"2017-10-26 00:22:32"
"pxxxxxju"|"923335016456818688"|"Finalmente em casa ❤"|"Rio de Janeiro, Brasil"|""|"2017-10-25 23:46:37"
"pxxxxxju"|"923115425742970880"|"Começou a contagem regressiva no banner dos formandos. Fiquei nervosa"|"Rio de Janeiro, Brasil"|""|"2017-10-25 09:14:02"
"pxxxxxju"|"923018280272580609"|"Eu tenho que dormirrrrrr"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:48:01"
"pxxxxxju"|"923014016754167809"|"Vou dormir pq amanhã é dia de iesk"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:31:05"
"pxxxxxju"|"923013483846803456"|"Medley do Kevinho tá melhor que o da Anitta"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:28:57"
"pxxxxxju"|"923012508536881159"|"Kevinho cantando ao vivo, q nervoso"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:25:05"
"pxxxxxju"|"923012362268942337"|"Eu e Fabíola estamos mt entendedoras do prêmio multi show kkkkkkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:24:30"
"pxxxxxju"|"923009541939142656"|"Eu já deveria estar dormindo, scrr"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:13:18"
"pxxxxxju"|"923009425903968256"|"Tô viciadinha nas músicas da Iza"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:12:50"
"pxxxxxju"|"923009055957774337"|"Mayara e Maraisa e Marília Mendonça juntas... tô toda arrepiada"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:11:22"
"pxxxxxju"|"923007513964007424"|"YUKEEEEEEÊ"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:05:14"
"pxxxxxju"|"923006630282670080"|"De novo kkkkkkkkkkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:01:43"
"pxxxxxju"|"923006284906971136"|"Anitta pagando peitinho novamente kkkkkkkkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-25 02:00:21"
"pxxxxxju"|"923004914929766400"|"Como não amar as coleguinhas???"|"Rio de Janeiro, Brasil"|""|"2017-10-25 01:54:54"
"pxxxxxju"|"922999871459622912"|"Amo esses gritinhos da Pabllo"|"Rio de Janeiro, Brasil"|""|"2017-10-25 01:34:52"
"pxxxxxju"|"922964649162756096"|"Só um BK agr"|"Rio de Janeiro, Brasil"|""|"2017-10-24 23:14:54"
"pxxxxxju"|"922939861023248384"|"Eu só queria ter metade do amor próprio que o primo da Manu tem kkkkkkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-24 21:36:24"
"pxxxxxju"|"922629676878782465"|"Manuella tem que trocar de óculos pq esse não tá servindo mais"|"Rio de Janeiro, Brasil"|""|"2017-10-24 01:03:51"
"pxxxxxju"|"922568124506845184"|"Como faz pra ir pro Crisma nesse dilúvio?"|"Rio de Janeiro, Brasil"|""|"2017-10-23 20:59:16"
"pxxxxxju"|"922542311917150210"|"Só uns bolinhos de chuva agr"|"Rio de Janeiro, Brasil"|""|"2017-10-23 19:16:41"
"pxxxxxju"|"922502474136719360"|"Quanto mais eu rezo mais assombração me aparece, q isso"|"Rio de Janeiro, Brasil"|""|"2017-10-23 16:38:23"
"pxxxxxju"|"922489467251904512"|"Só queria estar com a Jaque e a Liz agora"|"Rio de Janeiro, Brasil"|""|"2017-10-23 15:46:42"
"pxxxxxju"|"922489269343662080"|"Os planos de Deus nem sempre são fáceis de entender 😢"|"Rio de Janeiro, Brasil"|""|"2017-10-23 15:45:55"
"pxxxxxju"|"922273682650787840"|"Se juntar esses 3 anos de Sarah dá muita história"|"Rio de Janeiro, Brasil"|""|"2017-10-23 01:29:15"
"pxxxxxju"|"922137998300459008"|"Quem muito brinca um dia vira brinquedo"|"Rio de Janeiro, Brasil"|""|"2017-10-22 16:30:05"
"pxxxxxju"|"921783570972266496"|"Arrumei a casa toda, quando chegou a vez do meu quarto eu deitei e tô assim até agr"|"Rio de Janeiro, Brasil"|""|"2017-10-21 17:01:43"
"pxxxxxju"|"921780400053280768"|"To mt dona de casa hoje"|"Rio de Janeiro, Brasil"|""|"2017-10-21 16:49:07"
"pxxxxxju"|"921531909230026752"|"Carine é mt maria fuzil msmmm"|"Rio de Janeiro, Brasil"|""|"2017-10-21 00:21:43"
"pxxxxxju"|"921531789348425729"|"Carine mt sujaaaa kkkkkkkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-21 00:21:14"
"pxxxxxju"|"921396315547930624"|"Não to acreditando q vou fazer o Enem em Anchieta, q ranço"|"Rio de Janeiro, Brasil"|""|"2017-10-20 15:22:54"
"pxxxxxju"|"921301835251666944"|"Bom diaaa"|"Rio de Janeiro, Brasil"|""|"2017-10-20 09:07:29"
"pxxxxxju"|"921301725683900416"|"Perdi a hora firme kkk"|"Rio de Janeiro, Brasil"|""|"2017-10-20 09:07:03"
"pxxxxxju"|"921189366915063808"|"Tenho 18 anos com um gosto musical de uma pessoa de 40"|"Rio de Janeiro, Brasil"|""|"2017-10-20 01:40:34"
"pxxxxxju"|"921189182378213377"|"O povo do the voice tá escolhendo as melhores músicass"|"Rio de Janeiro, Brasil"|""|"2017-10-20 01:39:50"
"pxxxxxju"|"921174977327648768"|"Jojô na novelaaaaa kkkkk amooo"|"Rio de Janeiro, Brasil"|""|"2017-10-20 00:43:23"
"pxxxxxju"|"921003493934198784"|"Devo estar com cara de velha, n é possível. A atendente do poupa tempo perguntou se eu estava lá pra trocar o nome de solteira pro de casada"|"Rio de Janeiro, Brasil"|""|"2017-10-19 13:21:59"
"pxxxxxju"|"920840558880411648"|"Amanhã finalmente vou renovar minha identidade. Nada de iesk pela manhã"|"Rio de Janeiro, Brasil"|""|"2017-10-19 02:34:32"
"pxxxxxju"|"920835663490158597"|"Amo a Ju. Tá fazendo minha unha essa hora"|"Rio de Janeiro, Brasil"|""|"2017-10-19 02:15:05"
"pxxxxxju"|"920795774916554752"|"Mete bala nele Bibiiiii"|"Rio de Janeiro, Brasil"|""|"2017-10-18 23:36:34"
"pxxxxxju"|"920644634421870593"|"Mt bom acordar tarde"|"Rio de Janeiro, Brasil"|""|"2017-10-18 13:36:00"
"pxxxxxju"|"920487853729239041"|"Vou dormir pq se não vou ficar pensativa aqui"|"Rio de Janeiro, Brasil"|""|"2017-10-18 03:13:00"
"pxxxxxju"|"920485866375704576"|"Tô na bad real agora"|"Rio de Janeiro, Brasil"|""|"2017-10-18 03:05:07"
"pxxxxxju"|"920485763179048960"|"Como vai ser ano que vem sem encontrar as meninas, Hugo todo dia?"|"Rio de Janeiro, Brasil"|""|"2017-10-18 03:04:42"
"pxxxxxju"|"920485111648477184"|"Fabiola me fez ficar entristecida essa hora da madru"|"Rio de Janeiro, Brasil"|""|"2017-10-18 03:02:07"
"pxxxxxju"|"920484444082929664"|"Coração ficou apertado"|"Rio de Janeiro, Brasil"|""|"2017-10-18 02:59:27"
"pxxxxxju"|"920484380199579648"|"Eu não sei lidar com despedidas"|"Rio de Janeiro, Brasil"|""|"2017-10-18 02:59:12"
"pxxxxxju"|"920432042571116544"|"Todo santo dia o mesmo número desconhecido me liga. Atendo e a pessoa do outro lado da linha não fala nada. Devo me preocupar? kkkkkkkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-17 23:31:14"
"pxxxxxju"|"920263432284319746"|"Felicidade do dia é sair 10:40"|"Rio de Janeiro, Brasil"|""|"2017-10-17 12:21:14"
"pxxxxxju"|"920095344398127105"|"O programa da Tata tá salvando minha noite kkkkkkkkkkkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-17 01:13:19"
"pxxxxxju"|"920094450826797057"|"Manuella tá tão apaixonada que fica cheirando os outros quando sente o cheiro do desodorante do namo kkkkkkkkkkkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-17 01:09:46"
"pxxxxxju"|"920077630900264960"|"Minha Bibi tá vivissímaaaa"|"Rio de Janeiro, Brasil"|""|"2017-10-17 00:02:56"
"pxxxxxju"|"920077483667546115"|"Que hino de reviravoltaaa"|"Rio de Janeiro, Brasil"|""|"2017-10-17 00:02:20"
"pxxxxxju"|"920076918015307781"|"Joga na cara dele Bibiiiii"|"Rio de Janeiro, Brasil"|""|"2017-10-17 00:00:06"
"pxxxxxju"|"920076831356792832"|"É agoraaaaa"|"Rio de Janeiro, Brasil"|""|"2017-10-16 23:59:45"
"pxxxxxju"|"920076365621268480"|"Que nojo do Rubinhoooooo"|"Rio de Janeiro, Brasil"|""|"2017-10-16 23:57:54"
"ElisianeAzeved"|"923701923684892672"|"Me sentindo a própria psicanalista pq entendi meu sonho kkkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-27 00:04:34"
"ElisianeAzeved"|"923366736682012672"|"Ai eu me acho fofa demais pra ficar solteira kkkk"|"Rio de Janeiro, Brasil"|""|"2017-10-26 01:52:40"
"ElisianeAzeved"|"923317404956086273"|"25/10/2017 20:32:01: Gente a Lise é uma fofa maravilhosa, sério! Haha ♥️♥️"|"Rio de Janeiro, Brasil"|""|"2017-10-25 22:36:38"
"ElisianeAzeved"|"922623228530647040"|"Faltar ou não faltar"|"Rio de Janeiro, Brasil"|""|"2017-10-24 00:38:13"
"ElisianeAzeved"|"922562501027405824"|"Pq misto quente é tão maravilhoso??"|"Rio de Janeiro, Brasil"|""|"2017-10-23 20:36:55"
"ElisianeAzeved"|"921936790356930561"|"When love and trust are gone I guess this is moving on"|"Rio de Janeiro, Brasil"|""|"2017-10-22 03:10:34"
"ElisianeAzeved"|"921791306933907456"|"Gente buquê tá em promoção baratinho no grande rio, fiquem à vontade"|"Rio de Janeiro, Brasil"|""|"2017-10-21 17:32:28"
"ElisianeAzeved"|"921375206941315078"|"Vou ter q enrolar uma hora e meia aqui na faculdade"|"Rio de Janeiro, Brasil"|""|"2017-10-20 13:59:02"
"ElisianeAzeved"|"921169445061402626"|"Eu merecia perder 3kg pelo jeito q eu to dolorida"|"Rio de Janeiro, Brasil"|""|"2017-10-20 00:21:24"
"ElisianeAzeved"|"921044452894011394"|"Deitada finalmente"|"Rio de Janeiro, Brasil"|""|"2017-10-19 16:04:44"
"ElisianeAzeved"|"921040563654332416"|"Lembra aquele tempo amooor quando a gente se encontrou"|"Rio de Janeiro, Brasil"|""|"2017-10-19 15:49:17"
"ElisianeAzeved"|"920823434967502849"|"Da-me um coração igual ao teu, meu Mestre"|"Rio de Janeiro, Brasil"|""|"2017-10-19 01:26:29"
"ElisianeAzeved"|"920584596974129153"|"Caraca nada melhor q entrar no seu ônibus de sempre e perceber q agora ele tem ar condicionado"|"Rio de Janeiro, Brasil"|""|"2017-10-18 09:37:26"
"ElisianeAzeved"|"920494390208090112"|"Eu gosto de sofrer né pq vou acordar cedao e to aqui atoa"|"Rio de Janeiro, Brasil"|""|"2017-10-18 03:38:59"
"ElisianeAzeved"|"920332766436319232"|"Incrível como eu me empolgo rápido p as coisas e fico querendo logo"|"Rio de Janeiro, Brasil"|""|"2017-10-17 16:56:45"
"ElisianeAzeved"|"920302341496156161"|"Eu n aguento mais sonhar q meus dentes estão caindo"|"Rio de Janeiro, Brasil"|""|"2017-10-17 14:55:51"
"ElisianeAzeved"|"920301480137117696"|"Dormi tanto q tive 3 sonhos diferentes"|"Rio de Janeiro, Brasil"|""|"2017-10-17 14:52:25"
"BorjaFrancisco_"|"923704172054167552"|"Ainda muito triste que a Hingis vai se aposentar"|"Rio de Janeiro, Brasil"|""|"2017-10-27 00:13:30"
