id|txt|cit|data|cit
rayaneschuina|Preciso estudar porém estou no celular|Rio de Janeiro, Brasil|26/10/2017 16:51|5
rayaneschuina|Dhailla dando conselhos é a melhor coisa.|Rio de Janeiro, Brasil|26/10/2017 16:49|5
rayaneschuina|Aí adoro quando as pessoas falam que me acompanham nas redes sociais|Rio de Janeiro, Brasil|26/10/2017 16:00|5
rayaneschuina|Amanhã tem jogo dos meus meninos|Rio de Janeiro, Brasil|26/10/2017 15:56|5
rayaneschuina|Meu TT tá mais movimentado que meu WhatsApp sem k.o|Rio de Janeiro, Brasil|26/10/2017 15:44|5
rayaneschuina|Minhas amigas me abandonam preciso de novas amizades.|Rio de Janeiro, Brasil|26/10/2017 15:43|5
rayaneschuina|Meu Pinterest é mais organizado que minha vida.|Rio de Janeiro, Brasil|26/10/2017 15:42|5
rayaneschuina|Tem uns cabelos que você fala nossa que lindo, muito hidratado.|Rio de Janeiro, Brasil|26/10/2017 15:41|5
rayaneschuina|Amiga essa garota é feia !? Só o cabelo é bonito. Não olha ela é horrorosa. Eu sou mais bonita.|Rio de Janeiro, Brasil|26/10/2017 15:39|5
rayaneschuina|A galera da minha escola no TT é Mt legal continuem assim|Rio de Janeiro, Brasil|26/10/2017 15:38|5
rayaneschuina|Minha amiga fala que tá chovendo, aí tá a gente com os cabelos feitos kkkkkkk|Rio de Janeiro, Brasil|26/10/2017 15:33|5
rayaneschuina|O Caio tá tão apaixonado, aí eu fiz parte disso. Beijos aí!|Rio de Janeiro, Brasil|26/10/2017 15:33|5
rayaneschuina|Aí a professora fala que eu to pensando na vida é pq eu do apaixonada, ohh as ideais|Rio de Janeiro, Brasil|26/10/2017 15:32|5
rayaneschuina|Rayane tá quieta na aula, tá passando mal. Kkkkkkk não gente|Rio de Janeiro, Brasil|26/10/2017 15:31|5
rayaneschuina|Quando falam “Olha as ideias da criança” -Eu não sou criança, sou um nenê.|Rio de Janeiro, Brasil|26/10/2017 15:31|5
rayaneschuina|Nem pra me decidir eu presto|Rio de Janeiro, Brasil|26/10/2017 15:28|5
rayaneschuina|O @crazzy_caio no Twitter é a melhor coisa kkkkkkk|Rio de Janeiro, Brasil|26/10/2017 15:13|5
rayaneschuina|Aguardando meus meninos amanhã no jogo|Rio de Janeiro, Brasil|26/10/2017 15:07|5
rayaneschuina|Pareço legal mas julga as pessoas pelo signo.|Rio de Janeiro, Brasil|26/10/2017 15:04|5
rayaneschuina|Ah Larissa torcendo é o melhor kkkkkkk|Rio de Janeiro, Brasil|26/10/2017 12:31|5
rayaneschuina|To morrendo com a Amanda empolgadinha.|Rio de Janeiro, Brasil|26/10/2017 12:14|5
rayaneschuina|“Nós é top, nós pode”. -Frases @Gi0vanna_x|Rio de Janeiro, Brasil|26/10/2017 12:11|5
rayaneschuina|Geral assistindo o jogo e eu aqui no TT.|Rio de Janeiro, Brasil|26/10/2017 12:09|5
rayaneschuina|“Você é muito bonita para ser botafoguense”. Mdsss|Rio de Janeiro, Brasil|26/10/2017 12:06|5
rayaneschuina|Quando a autoestima da pessoa é maravilhosa igual a ela. Aí coloca o nome “Ray C/ R de Rainha”. 👑|Rio de Janeiro, Brasil|26/10/2017 09:43|5
rayaneschuina|Vem 500 seguidores no TT e 1K no insta.|Rio de Janeiro, Brasil|26/10/2017 09:41|5
rayaneschuina|Vacila com o certo, que o errado te ensina como faz.|Rio de Janeiro, Brasil|26/10/2017 09:39|5
rayaneschuina|Vou tentar dormir|Rio de Janeiro, Brasil|26/10/2017 01:56|5
rayaneschuina|“Olha as ideias da Criança”. -Eu não sou criança, eu sou um nenê. “AH CLARO”.|Rio de Janeiro, Brasil|26/10/2017 01:41|5
rayaneschuina|Acho tão lindo quando me seguem tipo se identificam com as merdas que eu falo.|Rio de Janeiro, Brasil|26/10/2017 01:39|5
rayaneschuina|“SE NÃO FIZER MERDA NEM É A RAYANE”.|Rio de Janeiro, Brasil|26/10/2017 01:34|5
rayaneschuina|Amo aquelas amizades que te respondem no TT e fica tipo chat é tão MARAVILHOSO|Rio de Janeiro, Brasil|26/10/2017 01:32|5
rayaneschuina|Queria mais amor das pessoas|Rio de Janeiro, Brasil|26/10/2017 01:31|5
rayaneschuina|Eu sou a melhor tia do mundo na moral|Rio de Janeiro, Brasil|26/10/2017 01:30|5
rayaneschuina|Eu me identifico mt com as amigas da @LimaCamylle A @jubscrvg_ e a Lemos.|Rio de Janeiro, Brasil|26/10/2017 01:28|5
rayaneschuina|Sinto falta, mas tu não precisa saber.|Rio de Janeiro, Brasil|26/10/2017 01:23|5
rayaneschuina|Eu e minha mãe somos as melhores stalker’s na moral.|Rio de Janeiro, Brasil|26/10/2017 01:22|5
rayaneschuina|Minha mãe falando messenger é a melhor coisa kkkkkkk|Rio de Janeiro, Brasil|26/10/2017 00:32|5
rayaneschuina|Parabéns pra ti, que teve sorte em me conhecer este ano!|Rio de Janeiro, Brasil|25/10/2017 23:14|4
rayaneschuina|Tem amizade de 2017 que quero ter contato ok galera|Rio de Janeiro, Brasil|25/10/2017 23:14|4
rayaneschuina|Aguardando os 6K do canal loucamente.|Rio de Janeiro, Brasil|25/10/2017 23:11|4
rayaneschuina|Por mais amigas como a @islane_bastos|Rio de Janeiro, Brasil|25/10/2017 21:29|4
rayaneschuina|Eu to tão maquiadora eu esses últimos dias|Rio de Janeiro, Brasil|25/10/2017 21:28|4
rayaneschuina|Eu quero um chocolate|Rio de Janeiro, Brasil|25/10/2017 19:40|4
rayaneschuina|Tem gente que o assunto flui tanto, que falo de uns assuntos nada haver.|Rio de Janeiro, Brasil|25/10/2017 19:40|4
rayaneschuina|Acabei de fazer meu cabelo|Rio de Janeiro, Brasil|25/10/2017 18:37|4
rayaneschuina|A tia dos namorados tá aqui em casa ihhh|Rio de Janeiro, Brasil|25/10/2017 16:39|4
rayaneschuina|Eu to tão fotogênica sempre|Rio de Janeiro, Brasil|25/10/2017 13:57|4
rayaneschuina|Fui com o foco de compras certas coisas, perdi o foco kkkkkkk|Rio de Janeiro, Brasil|25/10/2017 13:47|4
rayaneschuina|Minha compras nos lugares é o melhor.|Rio de Janeiro, Brasil|25/10/2017 13:47|4
rayaneschuina|Boa madrugada|Rio de Janeiro, Brasil|25/10/2017 02:02|4
rayaneschuina|Agora que me liguei: -Na maioria das fotos meus olhos estão fechados...|Rio de Janeiro, Brasil|25/10/2017 01:48|4
rayaneschuina|Quem souuu eu !?|Rio de Janeiro, Brasil|25/10/2017 01:46|4
rayaneschuina|Shawn acompanha minhas emoções, happy/sad|Rio de Janeiro, Brasil|25/10/2017 01:38|4
rayaneschuina|Vem 6K|Rio de Janeiro, Brasil|25/10/2017 01:37|4
rayaneschuina|Não posso dormir|Rio de Janeiro, Brasil|25/10/2017 01:35|4
rayaneschuina|To ouvindo umas músicas que tá descrevendo a minha vida.|Rio de Janeiro, Brasil|25/10/2017 01:33|4
rayaneschuina|Tirei a maquiagem|Rio de Janeiro, Brasil|25/10/2017 01:31|4
rayaneschuina|Euquerotiraressamaquiagemeapreguiça!?|Rio de Janeiro, Brasil|25/10/2017 01:07|4
rayaneschuina|To com glitter na minha cara, achei top|Rio de Janeiro, Brasil|25/10/2017 01:05|4
rayaneschuina|Minha amiga tá de ignorância|Rio de Janeiro, Brasil|25/10/2017 01:05|4
rayaneschuina|Eu falo por pontinhos rs|Rio de Janeiro, Brasil|25/10/2017 00:03|4
rayaneschuina|Eu quero editar um vídeo|Rio de Janeiro, Brasil|24/10/2017 23:22|3
rayaneschuina|Adoro músicas acústicas|Rio de Janeiro, Brasil|24/10/2017 23:20|3
rayaneschuina|Eu de calça diz é outro nível|Rio de Janeiro, Brasil|24/10/2017 23:08|3
rayaneschuina|To ficando apenas uma garota normal de 15 anos|Rio de Janeiro, Brasil|24/10/2017 22:37|3
rayaneschuina|-Eu engordeiiii mt Rayane você só engordou 1K Ihhh para engordei sim e foi 1,5K eu hem|Rio de Janeiro, Brasil|24/10/2017 22:36|3
rayaneschuina|Eu falar contigo melhora meu dia.|Rio de Janeiro, Brasil|24/10/2017 22:35|3
rayaneschuina|Aí você fala pra pessoa. -Você me ama|Rio de Janeiro, Brasil|24/10/2017 22:34|3
rayaneschuina|Eu to com raiva da pessoa aí do nada passa vai entender|Rio de Janeiro, Brasil|24/10/2017 22:30|3
rayaneschuina|Eu to apaixonada por essa blusinha na moral|Rio de Janeiro, Brasil|24/10/2017 22:30|3
rayaneschuina|Modo noturno tá me viciando|Rio de Janeiro, Brasil|24/10/2017 18:18|3
rayaneschuina|Eu sou tão eclética|Rio de Janeiro, Brasil|24/10/2017 18:18|3
rayaneschuina|Nesses últimos tempos to tão no TT que to me esquecendo das outras redes sociais|Rio de Janeiro, Brasil|24/10/2017 18:18|3
rayaneschuina|Minha autoestima é tão maravilhosa tenho até orgulho|Rio de Janeiro, Brasil|24/10/2017 18:16|3
rayaneschuina|Eu to fotogênica hoje gente. Opa sempre|Rio de Janeiro, Brasil|24/10/2017 18:16|3
rayaneschuina|Seminário até que foi legalzinho|Rio de Janeiro, Brasil|24/10/2017 18:15|3
rayaneschuina|Quando você se lembrar de mim eu vou ter esquecido de você...|Rio de Janeiro, Brasil|24/10/2017 16:54|3
rayaneschuina|“O seu lixo sempre volta à sua porta, cabe a você escolher a cara dele! “ -ISSO NÃO É DO TRABALHO RAYANE, TÁ MAIS PRA NOSSA VIDA”. KKKKKKK|Rio de Janeiro, Brasil|24/10/2017 15:05|3
rayaneschuina|Blusa masculina é outro nível|Rio de Janeiro, Brasil|24/10/2017 15:03|3
rayaneschuina|SEMINÁRIO HOJE SÓ DEUS|Rio de Janeiro, Brasil|24/10/2017 12:16|3
rayaneschuina|SEMINÁRIO HOJE E NÓS ESTAMOS COMO !?|Rio de Janeiro, Brasil|24/10/2017 09:39|3
rayaneschuina|Minha unha tá mt linda na moral|Rio de Janeiro, Brasil|24/10/2017 09:39|3
rayaneschuina|Que frio é esse OMG|Rio de Janeiro, Brasil|24/10/2017 09:38|3
rayaneschuina|É o que me faz voltar a você todas as vezes.|Rio de Janeiro, Brasil|24/10/2017 03:11|3
rayaneschuina|“Dei aos amigos todos os conselhos do mundo, mas nenhum servia pra mim.” -João Felipe Araújo|Rio de Janeiro, Brasil|24/10/2017 03:05|3
rayaneschuina|“Não deixem que mude quem você é, não deixem que coloquem um rótulo na sua vida, não seja um reflexo no espelho, seja o reflexo da sua alma”|Rio de Janeiro, Brasil|24/10/2017 03:01|3
rayaneschuina|Oi Vó quero misto quente|Rio de Janeiro, Brasil|24/10/2017 00:56|3
rayaneschuina|Esses dias eu estava com um sono ELE SUMIU|Rio de Janeiro, Brasil|24/10/2017 00:53|3
rayaneschuina|-Pode ser, talvez seja. O tempo dirá...|Rio de Janeiro, Brasil|23/10/2017 23:24|2
rayaneschuina|Se bater saudade eu vou ligar de madrugada...|Rio de Janeiro, Brasil|23/10/2017 22:01|2
rayaneschuina|E mesmo assim me solta (e mesmo assim me solta) Ouvi que quer me ver de novo Mas relação só dura Quando ninguém do povo sabe|Rio de Janeiro, Brasil|23/10/2017 22:01|2
rayaneschuina|Eu vi que me mandou mensagem E diz não ter saudade Orgulho e vaidade Senti que sentiu minha falta Implora pela volta|Rio de Janeiro, Brasil|23/10/2017 22:00|2
rayaneschuina|Vou colocar a música no aleatório o que vier vou colocar a letra aqui|Rio de Janeiro, Brasil|23/10/2017 21:59|2
rayaneschuina|IHH gente eu sou a baixinha que vocês respeitam|Rio de Janeiro, Brasil|23/10/2017 21:59|2
rayaneschuina|Quando o crush fala que ama jogo. - Vem se viciar em mim rs|Rio de Janeiro, Brasil|23/10/2017 21:46|2
rayaneschuina|O que eu sou a minhas amigas DECEPÇÃO|Rio de Janeiro, Brasil|23/10/2017 21:44|2
rayaneschuina|Vou jantar eu|Rio de Janeiro, Brasil|23/10/2017 21:40|2
rayaneschuina|Essa ligação tá me matando kkkkkkk|Rio de Janeiro, Brasil|23/10/2017 21:39|2
rayaneschuina|Minha unha tá fofa nem parece que sou eu que ?|Rio de Janeiro, Brasil|23/10/2017 21:37|2
rayaneschuina|Minha unha tá tão linda|Rio de Janeiro, Brasil|23/10/2017 21:36|2
rayaneschuina|A internet da minha casa tá mais lerda que eu.|Rio de Janeiro, Brasil|23/10/2017 20:25|2
rayaneschuina|Eu sou chata mais tem um amigos meus que passam dos limites na moral. Quem se identifica|Rio de Janeiro, Brasil|23/10/2017 20:20|2
rayaneschuina|Eu shippo minha amiga com o amigo do @ vai que saímos em casal kkkkkkk Parei|Rio de Janeiro, Brasil|23/10/2017 20:18|2
rayaneschuina|Podia ser eu e você mas você não colabora rs|Rio de Janeiro, Brasil|23/10/2017 20:17|2
rayaneschuina|EU ESTOU TE PERSEGUINDO|Rio de Janeiro, Brasil|22/10/2017 19:06|1
rayaneschuina|Minha professora nos comentários das minhas fotos é hilário|Rio de Janeiro, Brasil|21/10/2017 11:11|7
rayaneschuina|Taylor já lançou outra música. Quero clip hemmm|Rio de Janeiro, Brasil|20/10/2017 18:48|6
rayaneschuina|Quando eu falo que gosto da Taylor Swift as pessoas ficam assustadas mdss|Rio de Janeiro, Brasil|20/10/2017 18:48|6
rayaneschuina|Voltando a assistir TO|Rio de Janeiro, Brasil|20/10/2017 18:43|6
rayaneschuina|Eu e Giovanna viciadas na música da Taylor !|Rio de Janeiro, Brasil|20/10/2017 18:43|6
rayaneschuina|Melhor filme na moral|Rio de Janeiro, Brasil|20/10/2017 18:31|6
rayaneschuina|Netflix sua linda|Rio de Janeiro, Brasil|20/10/2017 18:23|6
rayaneschuina|"Essa pizza ta mais bagunçada q sua vida".|Rio de Janeiro, Brasil|20/10/2017 16:08|6
rayaneschuina|Ahh vem 5,800k no YouTube|Rio de Janeiro, Brasil|20/10/2017 16:08|6
rayaneschuina|Tem gente que tem uns prints que Deus amado.|Rio de Janeiro, Brasil|20/10/2017 00:35|6
rayaneschuina|Fala de mim mas queria ver ser eu.|Rio de Janeiro, Brasil|20/10/2017 00:35|6
rayaneschuina|Aleatórias: Eu partir seu coração !? - Que coração !?|Rio de Janeiro, Brasil|20/10/2017 00:34|6
rayaneschuina|Aleatórias. Quando eu colocar isso é pq eu acho legal, ou que a frase é aleatória mesmo.|Rio de Janeiro, Brasil|20/10/2017 00:33|6
rayaneschuina|Não cito nomes, cito fatos...|Rio de Janeiro, Brasil|20/10/2017 00:30|6
rayaneschuina|Joga mesmo, quando que explodir vai ouvir até o que não queria.|Rio de Janeiro, Brasil|20/10/2017 00:30|6
rayaneschuina|Vacila com quem presta, a errada te ensina a viver!|Rio de Janeiro, Brasil|20/10/2017 00:29|6
rayaneschuina|Hoje eu não to ligando pra nada|Rio de Janeiro, Brasil|20/10/2017 00:28|6
rayaneschuina|Você não tem amigos, apenas colegas. Quando tu tem, conta nos dedos.|Rio de Janeiro, Brasil|20/10/2017 00:28|6
rayaneschuina|Tu é aquela coisa boa no meio de um monte de problemas|Rio de Janeiro, Brasil|19/10/2017 21:36|5
rayaneschuina|Hoje eu tô que só Deus|Rio de Janeiro, Brasil|19/10/2017 21:26|5
rayaneschuina|Esse povinho cheio de palhaçada ah por favor né|Rio de Janeiro, Brasil|19/10/2017 21:26|5
rayaneschuina|Minha memória só tem meme|Rio de Janeiro, Brasil|19/10/2017 21:26|5
rayaneschuina|Você fez em menos de um mês|Rio de Janeiro, Brasil|19/10/2017 21:26|5
rayaneschuina|O que na vida ninguém fezzzzz|Rio de Janeiro, Brasil|19/10/2017 21:25|5
rayaneschuina|Rayane só faz merda|Rio de Janeiro, Brasil|19/10/2017 21:25|5
rayaneschuina|Saudades de tirar foto preto/branco 🖤|Rio de Janeiro, Brasil|19/10/2017 21:13|5
rayaneschuina|Se não tem coração hoje, é pq já teve um dia...|Rio de Janeiro, Brasil|19/10/2017 21:11|5
rayaneschuina|Eu no TT é perdição|Rio de Janeiro, Brasil|19/10/2017 21:04|5
rayaneschuina|To tipo a Samara não saio do poço.|Rio de Janeiro, Brasil|19/10/2017 21:03|5
rayaneschuina|Tem amiga minha me irritando na moral|Rio de Janeiro, Brasil|19/10/2017 21:02|5
rayaneschuina|A minha prima é a melhor na moral|Rio de Janeiro, Brasil|19/10/2017 21:02|5
rayaneschuina|Esse horário chato eu hem|Rio de Janeiro, Brasil|19/10/2017 21:01|5
rayaneschuina|Você manda indireta !? Não sou igual a certas pessoas|Rio de Janeiro, Brasil|19/10/2017 21:01|5
rayaneschuina|Nem sou indecisa. Só um pouco Talvez um pouquinho Acho que não Acho que sim Bastante Sou bem indecisa Mentira nem sou|Rio de Janeiro, Brasil|19/10/2017 20:59|5
rayaneschuina|Gosto de ligações inesperadas|Rio de Janeiro, Brasil|19/10/2017 20:57|5
rayaneschuina|-RAYANE ESCOLHE LOGO. -EU SOU INDECISA, RESPEITA A LIBRIANA AQUI HEM.|Rio de Janeiro, Brasil|19/10/2017 20:57|5
rayaneschuina|Tenho umas amigas bem loucas ficam divulgando minha imagem|Rio de Janeiro, Brasil|19/10/2017 19:09|5
rayaneschuina|Amiga mesmo é aquela que divulga canal.|Rio de Janeiro, Brasil|19/10/2017 19:08|5
rayaneschuina|Gosta do canal !? Divulga para os coleguinhas|Rio de Janeiro, Brasil|19/10/2017 19:08|5
rayaneschuina|Vem 5,800k no YouTube|Rio de Janeiro, Brasil|19/10/2017 19:08|5
rayaneschuina|GENTEEE ESSE VLOG TÁ QUE TÁ HEM|Rio de Janeiro, Brasil|19/10/2017 19:07|5
rayaneschuina|Simulado amanhã e o Twitter como !? Me chamando|Rio de Janeiro, Brasil|19/10/2017 19:07|5
rayaneschuina|Tá com sono !? Não po|Rio de Janeiro, Brasil|19/10/2017 19:06|5
rayaneschuina|Depois de um tempo você deixa os emojis para trás|Rio de Janeiro, Brasil|19/10/2017 17:21|5
rayaneschuina|Bipolaridade reina|Rio de Janeiro, Brasil|19/10/2017 17:21|5
rayaneschuina|Eu quero um biquíni novo|Rio de Janeiro, Brasil|19/10/2017 17:21|5
rayaneschuina|Comida de vó é maravilhosa|Rio de Janeiro, Brasil|19/10/2017 16:49|5
rayaneschuina|Adoram falar que eu sou famosinha|Rio de Janeiro, Brasil|19/10/2017 16:42|5
rayaneschuina|Eu adoro meus nomes no TT Baixinha R e RS 🖤|Rio de Janeiro, Brasil|19/10/2017 16:38|5
rayaneschuina|A @adrielleSouza__ e o @BNGomes7 são comédias no TT|Rio de Janeiro, Brasil|19/10/2017 16:37|5
rayaneschuina|Palavra de hoje: FODA-SE|Rio de Janeiro, Brasil|19/10/2017 15:59|5
rayaneschuina|Escuta meu áudio @dhailla_leal|Rio de Janeiro, Brasil|19/10/2017 15:56|5
rayaneschuina|Caso não queria morrer não me irrite hoje|Rio de Janeiro, Brasil|19/10/2017 15:55|5
rayaneschuina|Nível de amizade é ir na sua casa sem avisar e não ter hora pra ir embora.|Rio de Janeiro, Brasil|19/10/2017 15:54|5
rayaneschuina|Meus amigos são os melhores|Rio de Janeiro, Brasil|19/10/2017 15:53|5
rayaneschuina|Eu amo os comentários dos meus seguidores na moral|Rio de Janeiro, Brasil|19/10/2017 15:53|5
rayaneschuina|Um vlog desses bixo|Rio de Janeiro, Brasil|19/10/2017 10:34|5
rayaneschuina|To tão reflexiva|Rio de Janeiro, Brasil|19/10/2017 03:31|5
rayaneschuina|-Estou na vó da Rayane, a aquela que me alimenta. •Frases @lvaroGuilherme7|Rio de Janeiro, Brasil|18/10/2017 19:41|4
rayaneschuina|Vibes aprontando|Rio de Janeiro, Brasil|18/10/2017 19:39|4
rayaneschuina|Meus 15 é top.|Rio de Janeiro, Brasil|18/10/2017 16:39|4
rayaneschuina|Que saudade do meu aniversário|Rio de Janeiro, Brasil|18/10/2017 14:48|4
rayaneschuina|Quero minha casa|Rio de Janeiro, Brasil|18/10/2017 12:53|4
rayaneschuina|EU ODEIO CIÊNCIAS|Rio de Janeiro, Brasil|18/10/2017 12:53|4
rayaneschuina|Jamais encontro um fim pra nós doissss|Rio de Janeiro, Brasil|18/10/2017 12:20|4
rayaneschuina|Canta pra mim, mdsss você cantando é mt engraçado|Rio de Janeiro, Brasil|18/10/2017 08:54|4
rayaneschuina|Se é pra ter sono vamos ter motivo|Rio de Janeiro, Brasil|18/10/2017 08:53|4
rayaneschuina|Eu não dormir tarde e to com sono.|Rio de Janeiro, Brasil|18/10/2017 08:53|4
rayaneschuina|To com sono|Rio de Janeiro, Brasil|17/10/2017 23:10|3
rayaneschuina|QUANDO FALAM QUE EU TO COM CORPO.|Rio de Janeiro, Brasil|17/10/2017 22:52|3
Porpoiella|Odeio ficar triste, fico pensando em muita merda|Rio de Janeiro, Brasil|27/10/2017 00:27|6
Porpoiella|So queria que tudo desse certo|Rio de Janeiro, Brasil|27/10/2017 00:26|6
Porpoiella|So sei chorar|Rio de Janeiro, Brasil|27/10/2017 00:18|6
Porpoiella|Tentar me destrair um pouco|Rio de Janeiro, Brasil|27/10/2017 00:18|6
Porpoiella|Vou sair amanha sozinha|Rio de Janeiro, Brasil|27/10/2017 00:18|6
Porpoiella|Quero ser FELIZ|Rio de Janeiro, Brasil|27/10/2017 00:14|6
Porpoiella|Nao sei|Rio de Janeiro, Brasil|27/10/2017 00:03|6
Porpoiella|Eu sou muito idiota mesmo|Rio de Janeiro, Brasil|26/10/2017 23:59|5
Porpoiella|Acho que vou dormir|Rio de Janeiro, Brasil|26/10/2017 23:45|5
Porpoiella|Ta doendo tanto|Rio de Janeiro, Brasil|26/10/2017 23:42|5
Porpoiella|Queria apenas um abraço|Rio de Janeiro, Brasil|26/10/2017 23:42|5
Porpoiella|To me sentindo tao sozinha|Rio de Janeiro, Brasil|26/10/2017 23:42|5
Porpoiella|Eu quero muito chorar|Rio de Janeiro, Brasil|26/10/2017 23:39|5
Porpoiella|Aguentei tanto que agora tanto faz|Rio de Janeiro, Brasil|26/10/2017 23:35|5
Porpoiella|Amei meu cordão|Rio de Janeiro, Brasil|26/10/2017 23:34|5
Porpoiella|Novela ridícula|Rio de Janeiro, Brasil|26/10/2017 23:34|5
Porpoiella|Nao vou poder sair sabado porque tenho que arrumar a casa, parabéns pra mim|Rio de Janeiro, Brasil|26/10/2017 23:03|5
Porpoiella|Minha avo ta boladona cmg por causa do embuste|Rio de Janeiro, Brasil|26/10/2017 23:02|5
Porpoiella|Acho q vou p cs|Rio de Janeiro, Brasil|26/10/2017 22:26|5
Porpoiella|To na merdaaaaaa|Rio de Janeiro, Brasil|26/10/2017 22:20|5
Porpoiella|Nao quero beber sozinha|Rio de Janeiro, Brasil|26/10/2017 22:18|5
Porpoiella|Continuo me arrependendo de mt coisa|Rio de Janeiro, Brasil|26/10/2017 20:46|5
Porpoiella|To cheia de fome|Rio de Janeiro, Brasil|25/10/2017 18:30|4
Porpoiella|Tem gente que acha que eu sou idiota|Rio de Janeiro, Brasil|25/10/2017 16:58|4
Porpoiella|As vezes é mlr ficar quieta|Rio de Janeiro, Brasil|25/10/2017 15:41|4
Porpoiella|To com vontade de chorar desde a hora que acordei|Rio de Janeiro, Brasil|25/10/2017 15:40|4
Porpoiella|" por que você estava chorando ontem Liid ? "|Rio de Janeiro, Brasil|25/10/2017 14:25|4
Porpoiella|Deus sabe do meu coração e das minhas intenções|Rio de Janeiro, Brasil|25/10/2017 06:34|4
Porpoiella|Acho que vou tentar dormir um pouco|Rio de Janeiro, Brasil|25/10/2017 06:26|4
Porpoiella|To morrendo de fome|Rio de Janeiro, Brasil|25/10/2017 06:25|4
Porpoiella|To mais calma graças a Deus!!!|Rio de Janeiro, Brasil|25/10/2017 06:24|4
Porpoiella|So queria conseguir dormir p ir p escola amanha|Rio de Janeiro, Brasil|25/10/2017 06:17|4
Porpoiella|Eu tentei fazer o impossível mas nem assim deu|Rio de Janeiro, Brasil|25/10/2017 06:16|4
Porpoiella|E chorar ate dormir|Rio de Janeiro, Brasil|25/10/2017 06:15|4
Porpoiella|Que vontade de beber|Rio de Janeiro, Brasil|25/10/2017 06:15|4
Porpoiella|Só queria um abraço da minha avó 😢|Rio de Janeiro, Brasil|25/10/2017 06:10|4
Porpoiella|É mlr assim 😢|Rio de Janeiro, Brasil|25/10/2017 06:10|4
Porpoiella|To vendo que nao vou conseguir dormir tão cedo|Rio de Janeiro, Brasil|25/10/2017 06:06|4
Porpoiella|To passando mal p crmb 😢😢😢|Rio de Janeiro, Brasil|25/10/2017 06:05|4
Porpoiella|😢😢😢😢|Rio de Janeiro, Brasil|25/10/2017 06:00|4
Porpoiella|Preciso parar de me importar tanto e começar a se importar comigo, eu sou mais importante!|Rio de Janeiro, Brasil|25/10/2017 05:49|4
Porpoiella|Era mlr ter ficado quieta como sempre|Rio de Janeiro, Brasil|25/10/2017 05:47|4
Porpoiella|Ta doendo tanto dentro de mim|Rio de Janeiro, Brasil|25/10/2017 05:46|4
Porpoiella|Doi tanto passar por isso sozinha|Rio de Janeiro, Brasil|25/10/2017 05:46|4
Porpoiella|Precisava muito desabafar tudo isso que ta entalado em mim|Rio de Janeiro, Brasil|25/10/2017 05:45|4
Porpoiella|Preciso parar de chorar e dormir|Rio de Janeiro, Brasil|25/10/2017 05:02|4
Porpoiella|Nunca da certo cr|Rio de Janeiro, Brasil|25/10/2017 04:56|4
Porpoiella|To muito triste de verdade|Rio de Janeiro, Brasil|25/10/2017 04:54|4
Porpoiella|Tudo de novo|Rio de Janeiro, Brasil|25/10/2017 04:53|4
Porpoiella|As vezes queremos mudar um pouco a rotina chata mas n adianta|Rio de Janeiro, Brasil|25/10/2017 04:52|4
Porpoiella|Queria ir sozinha|Rio de Janeiro, Brasil|24/10/2017 18:18|3
Porpoiella|Queria ir no upa logo|Rio de Janeiro, Brasil|24/10/2017 18:18|3
Porpoiella|Por que bunda de hamster é tao fofo ?|Rio de Janeiro, Brasil|24/10/2017 03:42|3
Porpoiella|Filhas mamae ama vocês|Rio de Janeiro, Brasil|24/10/2017 01:42|3
Porpoiella|Eu tenho a hamster mais linda do mundo|Rio de Janeiro, Brasil|24/10/2017 01:42|3
Porpoiella|Meu dedo ainda ta doendo muito|Rio de Janeiro, Brasil|23/10/2017 14:35|2
Porpoiella|Quando chegar vou dormir ate n aguentar mais|Rio de Janeiro, Brasil|23/10/2017 14:34|2
Porpoiella|To cheia tipo almoço de domingo|Rio de Janeiro, Brasil|23/10/2017 14:34|2
Porpoiella|Que sono|Rio de Janeiro, Brasil|23/10/2017 14:33|2
Porpoiella|Gente ignorante e a pior coisa, mente fechada entao, Deus me livre|Rio de Janeiro, Brasil|21/10/2017 01:51|7
Porpoiella|Me poupe|Rio de Janeiro, Brasil|21/10/2017 01:50|7
Porpoiella|Q nojo|Rio de Janeiro, Brasil|21/10/2017 01:50|7
Porpoiella|Ela tem maior olhão|Rio de Janeiro, Brasil|20/10/2017 09:15|6
Porpoiella|Pitucha é muito interesseira cr|Rio de Janeiro, Brasil|20/10/2017 09:14|6
Porpoiella|Depois de tomar café vou tentar dormir um pouco|Rio de Janeiro, Brasil|20/10/2017 09:13|6
Porpoiella|Que calor é esse logo de manha|Rio de Janeiro, Brasil|20/10/2017 09:09|6
Porpoiella|Acordei ele 5hr da manha|Rio de Janeiro, Brasil|20/10/2017 08:56|6
Porpoiella|Davi deve estar bolado cmg|Rio de Janeiro, Brasil|20/10/2017 08:56|6
Porpoiella|To com muito sono|Rio de Janeiro, Brasil|20/10/2017 08:53|6
Porpoiella|Só queria conseguir dormir 😢|Rio de Janeiro, Brasil|20/10/2017 08:10|6
Porpoiella|Você é a corda bamba que eu aprendi a andarrrr|Rio de Janeiro, Brasil|20/10/2017 06:18|6
Porpoiella|Quero dormir|Rio de Janeiro, Brasil|20/10/2017 06:16|6
Porpoiella|E com calma as coisas vão voltando ao seu devido lugar|Rio de Janeiro, Brasil|20/10/2017 04:54|6
