id|txt|val|int|cit|data|dia
FabricioGemada|Vim aqui em casa de carro com meu parceiro de trabalho|4|2|Rio de Janeiro, Brasil|10/17/2017 18:27:07|3
FabricioGemada|Os verdadeiros são poucos, Mas são suficiente pra mim :winking_face:|5|3|Rio de Janeiro, Brasil|10/17/2017 18:25:42|3
FabricioGemada|Vou leva só os(a) selecionados(a)|5|4|Rio de Janeiro, Brasil|10/17/2017 15:24:51|3
FabricioGemada|Meu aniversário em fevereiro quero leva minha rapaziada pra arraial pra curti comigo lá|5|5|Rio de Janeiro, Brasil|10/17/2017 15:23:32|3
FabricioGemada|Índio come xota índio come cu :musical_notes::musical_notes:|4|2|Rio de Janeiro, Brasil|10/17/2017 14:57:26|3
FabricioGemada|Tem a 01 a 02 ea 03 :musical_notes::musical_notes:|4|2|Rio de Janeiro, Brasil|10/17/2017 13:38:58|3
FabricioGemada|Tá demorando muito pra da 13hr|3|3|Rio de Janeiro, Brasil|10/17/2017 13:27:35|3
FabricioGemada|Vou almoça aquele strogonoff :OK_hand:|5|4|Rio de Janeiro, Brasil|10/17/2017 13:27:10|3
FabricioGemada|Hoje é dia de farpelas :smiling_face_with_heart-eyes:|5|5|Rio de Janeiro, Brasil|10/17/2017 13:12:01|3
FabricioGemada|To afastado da igreja mais nunca de Deus ..|2|4|Rio de Janeiro, Brasil|10/17/2017 13:07:07|3
FabricioGemada|Tô cheio de fome pqp|2|6|Rio de Janeiro, Brasil|10/17/2017 12:43:15|3
FabricioGemada|Render não é meu forte só falo se fala comigo!!|2|6|Rio de Janeiro, Brasil|10/17/2017 12:34:37|3
FabricioGemada|Cheguei aqui no trampo cheio de fome|3|3|Rio de Janeiro, Brasil|10/17/2017 12:31:13|3
FabricioGemada|Bom dia :victory_hand::red_heart:|5|2|Rio de Janeiro, Brasil|10/17/2017 12:28:34|3
FabricioGemada|Tá rolando o churras dos Cria|5|5|Rio de Janeiro, Brasil|10/16/2017 22:28:39|2
sabrina_bazeth|Estou me sentindo sozinha e sem amigos :broken_heart::crying_face:|1|6|Rio de Janeiro, Brasil|10/27/2017 0:11:08|6
sabrina_bazeth|Me ensina a te olhar sem querer te beijar? @|2|6|Rio de Janeiro, Brasil|10/26/2017 15:20:22|5
sabrina_bazeth|Saudades é uma coisa tão filho da puta.|2|5|Rio de Janeiro, Brasil|10/26/2017 15:08:21|5
sabrina_bazeth|Queria mata a sdd desse idiota :face_with_rolling_eyes::broken_heart:|2|6|Rio de Janeiro, Brasil|10/26/2017 15:05:41|5
sabrina_bazeth|É na dificuldade que a gente vê as verdadeiras amizades.|2|3|Rio de Janeiro, Brasil|10/26/2017 13:03:29|5
sabrina_bazeth|So esse brigadeiro msm da melhor forma :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:|5|4|Rio de Janeiro, Brasil|10/26/2017 3:38:41|5
sabrina_bazeth|So esse filme msm|5|4|Rio de Janeiro, Brasil|10/26/2017 3:35:38|5
sabrina_bazeth|Quando tu faz a pergunta pro boy e ele manda essa "chama na dm bb " adorei kkkkk :face_with_tears_of_joy::victory_hand::woman_dancing:|6|5|Rio de Janeiro, Brasil|10/25/2017 21:29:22|4
sabrina_bazeth|To com sdd desse idiota e ele tlgd :thumbs_down::broken_heart::eyes:|3|3|Rio de Janeiro, Brasil|10/25/2017 21:21:22|4
sabrina_bazeth|Não sou louca, apenas vivo em um mundo que não vale a pena ser normal.:smiling_face_with_sunglasses:|5|3|Rio de Janeiro, Brasil|10/25/2017 18:58:52|4
sabrina_bazeth|Alguem pra vim me verr ?|3|2|Rio de Janeiro, Brasil|10/25/2017 18:39:46|4
sabrina_bazeth|Aula de matematica ta mec...|3|3|Rio de Janeiro, Brasil|10/25/2017 15:31:29|4
sabrina_bazeth|Mo paz sozinha em casa :victory_hand::smiling_face_with_sunglasses:|5|3|Rio de Janeiro, Brasil|10/25/2017 13:48:59|4
sabrina_bazeth|Eai :victory_hand:|5|3|Rio de Janeiro, Brasil|10/25/2017 13:25:28|4
sabrina_bazeth|Sono kd vcc ??|3|3|Rio de Janeiro, Brasil|10/25/2017 4:02:33|4
sabrina_bazeth|Filha chora e mãe não vê..|3|4|Rio de Janeiro, Brasil|10/25/2017 3:33:56|4
sabrina_bazeth|Ai ai esse gp ta oooo trem bala|4|2|Rio de Janeiro, Brasil|10/25/2017 2:33:23|4
sabrina_bazeth|Quero um namorado ta foda ja :thumbs_down::face_with_tears_of_joy::broken_heart:|2|6|Rio de Janeiro, Brasil|10/25/2017 2:08:49|4
sabrina_bazeth|Me segue que eu sigo de volta :victory_hand:|5|3|Rio de Janeiro, Brasil|10/25/2017 2:01:49|4
sabrina_bazeth|Gp da sala nos so fala merda pqp kkkkk|5|5|Rio de Janeiro, Brasil|10/25/2017 2:00:15|4
sabrina_bazeth|Tô afastado da igreja, nunca de Deus..|5|2|Rio de Janeiro, Brasil|10/25/2017 0:15:48|4
sabrina_bazeth|Lili canto pro mano :turtle:|5|2|Rio de Janeiro, Brasil|10/24/2017 20:36:35|3
sabrina_bazeth|Cabelo cacheado chama mais atenção q cabelo liso|4|1|Rio de Janeiro, Brasil|10/24/2017 19:35:40|3
sabrina_bazeth|Minha turma e a melhor :woman_dancing::face_with_tears_of_joy::victory_hand:|5|6|Rio de Janeiro, Brasil|10/24/2017 19:33:19|3
sabrina_bazeth|Ele e feliz com a felicidade dele :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:|6|4|Rio de Janeiro, Brasil|10/24/2017 17:24:09|3
sabrina_bazeth|FODA-SE|2|7|Rio de Janeiro, Brasil|10/24/2017 17:11:07|3
sabrina_bazeth|Homem gosta é de desprezo, mulher que dá atenção demais eles tiram como otária. :victory_hand::victory_hand:|3|2|Rio de Janeiro, Brasil|10/24/2017 14:52:57|3
sabrina_bazeth|Koe koe :victory_hand:|5|2|Rio de Janeiro, Brasil|10/24/2017 13:17:40|3
sabrina_bazeth|Quero cumer pizza...|5|2|Rio de Janeiro, Brasil|10/24/2017 2:01:52|3
sabrina_bazeth|Pra mim fala eu te amo pra vc e pq eu amo de vdd....|3|2|Rio de Janeiro, Brasil|10/24/2017 2:01:26|3
sabrina_bazeth|Alguem querendo cvs, so chama no wpp 990191219 :victory_hand:|4|1|Rio de Janeiro, Brasil|10/24/2017 1:39:59|3
sabrina_bazeth|Esse grto me faz falta...|3|3|Rio de Janeiro, Brasil|10/24/2017 0:58:11|3
sabrina_bazeth|Crlh so pq ta frio geral quer fala de sexo kkkkkk|5|4|Rio de Janeiro, Brasil|10/23/2017 22:00:24|2
sabrina_bazeth|Mamae fez bolo pra mim :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:|6|5|Rio de Janeiro, Brasil|10/23/2017 21:19:24|2
sabrina_bazeth|Ser solteira e bom mais ter um surtado que vc pode chama de mozão nao e nada mal...|2|4|Rio de Janeiro, Brasil|10/23/2017 20:29:51|2
sabrina_bazeth|Fdp kkkkkkk meu prof e foda|5|5|Rio de Janeiro, Brasil|10/23/2017 19:20:36|2
sabrina_bazeth|Prof de historia ta puto e bolado kkkkkkkk crlhhhhhhhh|6|7|Rio de Janeiro, Brasil|10/23/2017 19:20:21|2
sabrina_bazeth|- Amiga levanta me da sua mão. - Tá mas pra onde vamos ? - Se prostituir precisamos de dinheiro:face_with_tears_of_joy::face_with_tears_of_joy:|6|4|Rio de Janeiro, Brasil|10/23/2017 18:56:43|2
sabrina_bazeth|AAAAA geral com ciumes da thalita pqp :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::eyes:|5|7|Rio de Janeiro, Brasil|10/23/2017 18:05:19|2
sabrina_bazeth|Porra fanny ta me pertubando|3|4|Rio de Janeiro, Brasil|10/23/2017 17:07:14|2
sabrina_bazeth|Nao ame, faça amor :victory_hand:|5|3|Rio de Janeiro, Brasil|10/23/2017 17:04:25|2
sabrina_bazeth|Sdd do seu bjus e da suas idiotices... :broken_heart::face_with_rolling_eyes:|2|5|Rio de Janeiro, Brasil|10/23/2017 15:07:42|2
sabrina_bazeth|Crlh mo tedioooo|4|7|Rio de Janeiro, Brasil|10/23/2017 4:25:37|2
sabrina_bazeth|Não se iluda com um sorriso, a maldade está na mente.|4|4|Rio de Janeiro, Brasil|10/23/2017 1:52:03|2
sabrina_bazeth|Sabrina sem luz, sabrina com luz kkkkkkk nig vai entende nd|5|4|Rio de Janeiro, Brasil|10/22/2017 22:41:36|1
sabrina_bazeth|A traição nunca vem de um estranho|3|4|Rio de Janeiro, Brasil|10/22/2017 20:07:57|1
sabrina_bazeth|Ai crlh que porra e essa|2|5|Rio de Janeiro, Brasil|10/22/2017 19:57:26|1
sabrina_bazeth|To resacada paii :musical_notes::woman_dancing::heart_with_arrow:|2|4|Rio de Janeiro, Brasil|10/22/2017 19:20:37|1
sabrina_bazeth|No ttk nig sobrevive com pouco :musical_notes:|4|2|Rio de Janeiro, Brasil|10/22/2017 18:17:10|1
sabrina_bazeth|Quero volta pra nilopolins|3|4|Rio de Janeiro, Brasil|10/22/2017 18:07:49|1
sabrina_bazeth|Crlh que resenha foi aquela pprt so tinha maluco adorei kkkkkk aprocima eu apoio com catu liberada :victory_hand::smiling_face_with_sunglasses::woman_dancing:|6|6|Rio de Janeiro, Brasil|10/22/2017 18:06:29|1
sabrina_bazeth|E colega vc ta querendo midia me imitando qual foi da sua :thumbs_down::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:|5|7|Rio de Janeiro, Brasil|10/21/2017 23:37:32|7
sabrina_bazeth|Crlhhh essa resenha me deixou pensando lento pprt :thumbs_down::woman_dancing::musical_notes::smiling_face_with_sunglasses::smiling_face_with_sunglasses::eyes:|5|6|Rio de Janeiro, Brasil|10/21/2017 23:09:01|7
sabrina_bazeth|Crlh ta mo paz :smiling_face_with_sunglasses::smiling_face_with_sunglasses:|5|5|Rio de Janeiro, Brasil|10/21/2017 14:46:27|7
sabrina_bazeth|Thalita no comando :smiling_face_with_sunglasses:|6|4|Rio de Janeiro, Brasil|10/21/2017 0:30:30|7
sabrina_bazeth|Thalita so me fode kkkkk|5|5|Rio de Janeiro, Brasil|10/20/2017 22:14:31|6
sabrina_bazeth|Mo paz|5|4|Rio de Janeiro, Brasil|10/20/2017 14:40:14|6
sabrina_bazeth|Nunca beije o mesmo erro duas vezes.|3|4|Rio de Janeiro, Brasil|10/20/2017 13:17:12|6
sabrina_bazeth|Ta geral fudido :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:|5|5|Rio de Janeiro, Brasil|10/19/2017 16:22:45|5
sabrina_bazeth|Crlhhh mo fome da porra...|2|5|Rio de Janeiro, Brasil|10/19/2017 16:22:14|5
sabrina_bazeth|Hoo hoo solta a putaria nessa porra|5|4|Rio de Janeiro, Brasil|10/19/2017 2:39:42|5
sabrina_bazeth|Se ele n liga pra mim fds a catuaba me faz tao bem....|3|4|Rio de Janeiro, Brasil|10/18/2017 22:46:20|4
sabrina_bazeth|Faça durar para sempre, a amizade nunca termina.|4|5|Rio de Janeiro, Brasil|10/18/2017 15:34:46|4
sabrina_bazeth|Chegueii :smiling_face_with_sunglasses:|5|3|Rio de Janeiro, Brasil|10/18/2017 13:46:05|4
sabrina_bazeth|O rap salvou mais moleque que qualquer projeto social...|4|5|Rio de Janeiro, Brasil|10/18/2017 0:11:24|4
sabrina_bazeth|Mo tedio|4|6|Rio de Janeiro, Brasil|10/17/2017 23:59:44|3
sabrina_bazeth|Iiii prof surto legal agr kkkkkkkk|5|5|Rio de Janeiro, Brasil|10/17/2017 15:26:16|3
sabrina_bazeth|O veneno do mundo é a língua do povo.|3|4|Rio de Janeiro, Brasil|10/17/2017 3:46:35|3
sabrina_bazeth|Eu daria tudo para sentir o calor do teu abraço.|2|6|Rio de Janeiro, Brasil|10/16/2017 22:57:04|2
sabrina_bazeth|30% kkkkk|5|3|Rio de Janeiro, Brasil|10/16/2017 22:37:55|2
glendunkelheit|odeio assunto repetitivo|2|5|Rio de Janeiro, Brasil|10/27/2017 0:11:29|6
glendunkelheit|acabei de pintar as unhas de vermelho e tô me sentindo a própria Mia Wallace|5|4|Rio de Janeiro, Brasil|10/27/2017 0:10:45|6
glendunkelheit|acordei muito cedo, quero me matar|1|6|Rio de Janeiro, Brasil|10/21/2017 9:36:25|7
glendunkelheit|eu nunca dormi tão mal quanto hj|2|6|Rio de Janeiro, Brasil|10/21/2017 9:34:00|7
glendunkelheit|meninas que têm preguiça de consertar os Patch da jaqueta e anda com eles pendurados|4|3|Rio de Janeiro, Brasil|10/18/2017 11:05:32|4
glendunkelheit|eu acordo todos os dias pra ouvir lunchbox live|4|2|Rio de Janeiro, Brasil|10/18/2017 11:03:22|4
glendunkelheit|no one's gonna save us now, not even god|1|4|Rio de Janeiro, Brasil|10/18/2017 11:02:33|4
SabrinaBorgez|to me sentindo tão estranha experimentando a blusa rosa pra usar amanha  acho q ja deve fazer anos q n uso uma roupa rosa de vdd só rosé|3|3|Rio de Janeiro, Brasil|10/27/2017 0:10:29|6
SabrinaBorgez|N aguento mais o video do finn cantando my kind of woman aparecendo no meu feed eu choro toda vez|3|5|Rio de Janeiro, Brasil|10/24/2017 8:20:57|3
SabrinaBorgez|EU QUERO MAIS PAOZINHO|3|2|Rio de Janeiro, Brasil|10/23/2017 8:05:59|2
SabrinaBorgez|salem sera meu melhor amiguinho|4|2|Rio de Janeiro, Brasil|10/19/2017 19:05:08|5
SabrinaBorgez|acho que se ano que vem eu morar sozinha vou adotar um gatinho pra não me sentir tão sozinha assim|3|5|Rio de Janeiro, Brasil|10/19/2017 19:04:56|5
SabrinaBorgez|eu nao consigo achar nem blusa do black flag, quem dira aquele casaco|3|4|Rio de Janeiro, Brasil|10/19/2017 17:21:19|5
SabrinaBorgez|eu tive q me sgurar MTO pra nao parar ele e perguntar "pqp onde vc comprou isso me diz pf eu te pago se me disser"|4|5|Rio de Janeiro, Brasil|10/19/2017 17:21:01|5
SabrinaBorgez|hoje tremi forte na base na rua vendo um garoto q devia ter uns 13 anos c o CASACO MAIS LINDO Q JA VI e era do black flag|5|3|Rio de Janeiro, Brasil|10/19/2017 17:20:33|5
SabrinaBorgez|ja passei de ano em portugues e biologia nem acredito caralho|6|5|Rio de Janeiro, Brasil|10/19/2017 7:47:25|5
SabrinaBorgez|PROMEIRA VEZ NO ANO Q TIREI NOTA ALTA EM PORTUGUES EU VOU CHORAR MEUDEUS|7|6|Rio de Janeiro, Brasil|10/19/2017 7:44:43|5
SabrinaBorgez|a física é muito linda e eu não sei como alguém não fica com os olhos brilhando conversando sobre o universo|7|5|Rio de Janeiro, Brasil|10/19/2017 0:44:23|5
SabrinaBorgez|porra eu ainda to em choque com a kilonova de ontem... sério...|6|5|Rio de Janeiro, Brasil|10/19/2017 0:43:52|5
SabrinaBorgez|se deus for top mesmo eu consigo achar um cantinho lindinho e silencioso e não tão caro e que dê p enfiar fogão e m… https://t.co/vK6yAzH77W|5|3|Rio de Janeiro, Brasil|10/19/2017 0:41:45|5
SabrinaBorgez|a jovem brasileira sofre|3|4|Rio de Janeiro, Brasil|10/19/2017 0:09:37|5
SabrinaBorgez|pq quitinetes no rio sao tao caras? morte ao capitalismo|3|7|Rio de Janeiro, Brasil|10/19/2017 0:08:37|5
SabrinaBorgez|Tenha um amor q te dê chocolate|4|6|Rio de Janeiro, Brasil|10/18/2017 18:38:03|4
SabrinaBorgez|perdi o horário de ir no cinema ótimo sabrina parabens|2|5|Rio de Janeiro, Brasil|10/17/2017 18:47:45|3
SabrinaBorgez|Vou tentar ir no cinema hoje pra desestressar a cabeça|3|2|Rio de Janeiro, Brasil|10/17/2017 14:32:18|3
SabrinaBorgez|essa galera contra campanha de liberdade de genero ta insaaaana|2|5|Rio de Janeiro, Brasil|10/17/2017 12:24:47|3
SabrinaBorgez|A vida é uma cachorra.|2|6|Rio de Janeiro, Brasil|10/17/2017 11:58:55|3
SabrinaBorgez|N ACREDITO QUE N VAI TER JAZZ E BLUES fora temer|2|7|Rio de Janeiro, Brasil|10/16/2017 22:24:23|2
dhiulia_robert|Tô me sentindo muito mal, fisicamente e mentalmente.|1|5|Rio de Janeiro, Brasil|10/27/2017 0:09:19|6
dhiulia_robert|Um ano atrás, eu nunca imaginei que minha vida seria como é agora.|1|4|Rio de Janeiro, Brasil|10/27/2017 0:06:36|6
dhiulia_robert|É muita coisa pra minha cabeça|1|3|Rio de Janeiro, Brasil|10/26/2017 23:57:58|5
dhiulia_robert|Tô no ponto de desistir tudo e ir embora  de vezes..|1|6|Rio de Janeiro, Brasil|10/26/2017 23:57:44|5
dhiulia_robert|Fora isso não confio em ninguém|1|4|Rio de Janeiro, Brasil|10/26/2017 23:56:24|5
dhiulia_robert|Mas ultimamente só tenho duas pessoas que posso confia Deus e minha mãe..|2|5|Rio de Janeiro, Brasil|10/26/2017 23:56:07|5
dhiulia_robert|Queria confia nas pessoas pra poder contar tudo|4|4|Rio de Janeiro, Brasil|10/26/2017 23:54:39|5
dhiulia_robert|Ultimamente tá tudo dando errado|2|6|Rio de Janeiro, Brasil|10/26/2017 23:53:55|5
dhiulia_robert|Minha vida tá de uma forma que só Deus sabe|2|5|Rio de Janeiro, Brasil|10/26/2017 23:48:12|5
dhiulia_robert|É tão ruim tem a sensação que está sozinha pra tudo, não pode contar com ninguém..|2|5|Rio de Janeiro, Brasil|10/26/2017 23:46:51|5
dhiulia_robert|O melhor é não fazer planos, porque a vida sempre dá um jeito de nos surpreender ou decepcionar.|2|4|Rio de Janeiro, Brasil|10/26/2017 23:20:50|5
dhiulia_robert|não da pra conversar com quem demora mais de 1 minuto pra responder|3|6|Rio de Janeiro, Brasil|10/26/2017 23:20:34|5
dhiulia_robert|Ainda tá muito cedo pra dizer bye:musical_notes:|4|2|Rio de Janeiro, Brasil|10/26/2017 23:04:01|5
dhiulia_robert|Mano sou a única maluca da turma kkkkkkkkkkkkkkkkkkkkk|5|5|Rio de Janeiro, Brasil|10/26/2017 23:03:58|5
dhiulia_robert|A gente tá discutindo todos os dias &lt;\3|2|3|Rio de Janeiro, Brasil|10/26/2017 23:03:58|5
dhiulia_robert|Tô me amarrado em pagode|5|4|Rio de Janeiro, Brasil|10/26/2017 23:03:58|5
dhiulia_robert|Saudade de conversas direitinho com meu bb|3|4|Rio de Janeiro, Brasil|10/26/2017 23:03:58|5
dhiulia_robert|Se for pra demorar par responder nem conversa comigo.|3|5|Rio de Janeiro, Brasil|10/26/2017 23:03:58|5
dhiulia_robert|Meu cabelo tá muito cheio|3|4|Rio de Janeiro, Brasil|10/26/2017 23:03:42|5
dhiulia_robert|Meu professor de Ed.física é todo lesado|5|3|Rio de Janeiro, Brasil|10/26/2017 23:03:42|5
dhiulia_robert|Como me satisfazer na cama: Não me acorde.|4|5|Rio de Janeiro, Brasil|10/26/2017 23:03:41|5
dhiulia_robert|Mesmo que seja difícil, tente! As barreiras da vida são mais fáceis do que você pensa.|5|5|Rio de Janeiro, Brasil|10/26/2017 23:03:41|5
dhiulia_robert|Cheguei :alien:|4|3|Rio de Janeiro, Brasil|10/26/2017 23:03:41|5
dhiulia_robert|:confused_face::pensive_face:|2|4|Rio de Janeiro, Brasil|10/26/2017 12:29:55|5
dhiulia_robert|Ingrid: Tudo safada vcs  Ingrid: Dhiu e a primeira Carla: Eu tô fora Carla: Só dou uns beijo e vou embora  :full_moon_with_face::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:|5|4|Rio de Janeiro, Brasil|10/26/2017 1:31:10|5
dhiulia_robert|Tomar injeção na bunda não é nada bom!|2|5|Rio de Janeiro, Brasil|10/25/2017 20:32:45|4
dhiulia_robert|Devia trabalhar na globo|4|2|Rio de Janeiro, Brasil|10/25/2017 13:07:41|4
dhiulia_robert|Valentina chora com tudo|4|3|Rio de Janeiro, Brasil|10/25/2017 13:07:29|4
dhiulia_robert|Bom dia :sun_behind_small_cloud:|5|2|Rio de Janeiro, Brasil|10/25/2017 10:44:47|4
dhiulia_robert|Queria receber aquela ligação inesperada|4|3|Rio de Janeiro, Brasil|10/25/2017 1:01:00|4
dhiulia_robert|Queria que não houvesse brigas entre eu e as pessoas que eu amo!|2|3|Rio de Janeiro, Brasil|10/25/2017 0:48:53|4
dhiulia_robert|Do nada fiquei triste :neutral_face:|3|4|Rio de Janeiro, Brasil|10/25/2017 0:45:24|4
dhiulia_robert|Visualizou e não respondeu :broken_heart::broken_heart::broken_heart::broken_heart::broken_heart:|2|5|Rio de Janeiro, Brasil|10/25/2017 0:33:08|4
dhiulia_robert|O melhor foi a Mari falando das transas dela KKKKKK|5|3|Rio de Janeiro, Brasil|10/24/2017 23:52:38|3
dhiulia_robert|Não tem como não ama essa garota|5|2|Rio de Janeiro, Brasil|10/24/2017 23:52:38|3
dhiulia_robert|Tenho as melhores amigas mané :red_heart:|6|4|Rio de Janeiro, Brasil|10/24/2017 23:52:38|3
dhiulia_robert|Rir muito com essas garotas hoje kkk|6|5|Rio de Janeiro, Brasil|10/24/2017 23:52:29|3
dhiulia_robert|Ray e a Marina conversando comigo é muito engraçado kkkkk|6|4|Rio de Janeiro, Brasil|10/24/2017 23:52:29|3
dhiulia_robert|A garota é muito escrota|3|4|Rio de Janeiro, Brasil|10/24/2017 23:52:29|3
dhiulia_robert|Ray deixou minhas unhas maravilhosas :smiling_face_with_heart-eyes:|6|5|Rio de Janeiro, Brasil|10/24/2017 23:52:29|3
dhiulia_robert|Mari é mais safadinha do Bonde kkk|5|5|Rio de Janeiro, Brasil|10/24/2017 23:52:29|3
dhiulia_robert|Queria que as coisas fosse diferente|3|4|Rio de Janeiro, Brasil|10/24/2017 18:55:59|3
dhiulia_robert|fuuuiii|5|2|Rio de Janeiro, Brasil|10/24/2017 11:36:39|3
dhiulia_robert|chegou minha hora de ir pra casa hehehehe|5|3|Rio de Janeiro, Brasil|10/24/2017 11:29:51|3
dhiulia_robert|Quero ir pra casa...|3|3|Rio de Janeiro, Brasil|10/24/2017 10:35:40|3
dhiulia_robert|curso tá muito chato!|3|5|Rio de Janeiro, Brasil|10/24/2017 10:29:51|3
dhiulia_robert|Quero dormir!!!!|3|4|Rio de Janeiro, Brasil|10/24/2017 10:22:23|3
dhiulia_robert|Bom dia :victory_hand:|5|2|Rio de Janeiro, Brasil|10/24/2017 9:43:52|3
dhiulia_robert|Tiro, porrada e bomba|3|5|Rio de Janeiro, Brasil|10/24/2017 2:00:41|3
dhiulia_robert|Tem poucos amigos mas é suficiente pra me esquecer de tudo :heart_suit:|5|4|Rio de Janeiro, Brasil|10/24/2017 0:48:12|3
dhiulia_robert|Aquelas brincadeiras bobas :heart_suit:|5|3|Rio de Janeiro, Brasil|10/24/2017 0:47:42|3
dhiulia_robert|E cócegas, tiram meu sorriso tão fácil :red_heart:|5|6|Rio de Janeiro, Brasil|10/24/2017 0:42:28|3
dhiulia_robert|Amo conversar com as pessoas que me animar que faz brincadeiras só pra me fazer rir|5|4|Rio de Janeiro, Brasil|10/24/2017 0:41:32|3
dhiulia_robert|Eu faço merda depois me arrependo mané :face_with_rolling_eyes:|3|6|Rio de Janeiro, Brasil|10/24/2017 0:38:55|3
dhiulia_robert|Cami: tô indo Cami: com minha camisinha de morangu Dhiu:smiling_face_with_open_mouth_&_smiling_eyes:: Adoooroo, traz 10 pq a noite vai ser longa:new_moon_face:  Melhor amiga:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:|6|6|Rio de Janeiro, Brasil|10/24/2017 0:38:19|3
dhiulia_robert|Cami: vamo tramsa Dhiu: Vem aqui sua deusa do meu universo  Dhiu: Deu até tensão, só vem, que estou esperando:new_moon_face:|7|5|Rio de Janeiro, Brasil|10/24/2017 0:37:07|3
dhiulia_robert|A pessoa fica bolado comigo e eu nem sei o motivo :thinking_face:|4|6|Rio de Janeiro, Brasil|10/23/2017 21:20:57|2
dhiulia_robert|Admiro as pessoas que, por dentro é uma tempestade, e por fora consegue fazer florir sorrisos nos rostos de outras pessoas.|5|2|Rio de Janeiro, Brasil|10/23/2017 18:01:09|2
dhiulia_robert|Não é tristeza. Não é raiva. Não é amor. É só vontade de ficar quieto, de ficar sozinho, de ficar em paz. Sei lá.|2|4|Rio de Janeiro, Brasil|10/23/2017 17:56:11|2
dhiulia_robert|Geralmente quem não sabe o que quer, acaba perdendo o que tem.|3|2|Rio de Janeiro, Brasil|10/23/2017 17:26:57|2
dhiulia_robert|Minha mente é mó confusão.|3|5|Rio de Janeiro, Brasil|10/23/2017 17:25:34|2
dhiulia_robert|Pq não posso comer :sleepy_face:|2|3|Rio de Janeiro, Brasil|10/23/2017 17:14:32|2
dhiulia_robert|Senhor tira essa vontade de comer besteiras|3|4|Rio de Janeiro, Brasil|10/23/2017 17:14:11|2
dhiulia_robert|Dor de cabeça|2|3|Rio de Janeiro, Brasil|10/23/2017 15:49:42|2
dhiulia_robert|Preciso dormir :worried_face:|2|5|Rio de Janeiro, Brasil|10/23/2017 11:45:55|2
dhiulia_robert|Acordei mal|2|5|Rio de Janeiro, Brasil|10/23/2017 11:17:49|2
dhiulia_robert|Bom dia :face_with_medical_mask:|2|4|Rio de Janeiro, Brasil|10/23/2017 11:17:39|2
dhiulia_robert|Tô quase dormindo|4|1|Rio de Janeiro, Brasil|10/23/2017 1:07:41|2
dhiulia_robert|Preciso de um banho|3|2|Rio de Janeiro, Brasil|10/23/2017 1:07:23|2
dhiulia_robert|Tô muito cansada desde de ontem :sleeping_face:|3|5|Rio de Janeiro, Brasil|10/23/2017 1:06:40|2
dhiulia_robert|Bêbada de sono :sleeping_face:|3|6|Rio de Janeiro, Brasil|10/23/2017 0:59:57|2
dhiulia_robert|Bom dia :sleeping_face:|3|2|Rio de Janeiro, Brasil|10/22/2017 12:01:03|1
dhiulia_robert|Tô ficando com sono :zzz:|3|1|Rio de Janeiro, Brasil|10/22/2017 4:40:12|1
dhiulia_robert|:alien:|3|2|Rio de Janeiro, Brasil|10/22/2017 4:38:39|1
dhiulia_robert|Senta um pouquinho :musical_notes:|4|1|Rio de Janeiro, Brasil|10/22/2017 1:58:10|1
dhiulia_robert|Só .....:musical_notes:|4|1|Rio de Janeiro, Brasil|10/22/2017 1:54:22|1
dhiulia_robert|Vai liberar :musical_notes::smirking_face:|5|2|Rio de Janeiro, Brasil|10/22/2017 1:49:50|1
dhiulia_robert|Soca soca :musical_notes:|5|1|Rio de Janeiro, Brasil|10/22/2017 1:46:29|1
dhiulia_robert|Olha pra fiel e falar vou roubar seu macho:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::musical_notes::musical_notes::musical_notes:|5|4|Rio de Janeiro, Brasil|10/22/2017 1:45:10|1
dhiulia_robert|Tu gosta não gosta :smirking_face::musical_notes::face_with_tears_of_joy:|5|5|Rio de Janeiro, Brasil|10/22/2017 1:44:39|1
dhiulia_robert|Palma da mão no chão :smirking_face::musical_notes:|5|4|Rio de Janeiro, Brasil|10/22/2017 1:44:29|1
dhiulia_robert|Toma toma safadinha :musical_notes:|5|1|Rio de Janeiro, Brasil|10/22/2017 1:44:03|1
dhiulia_robert|Senta com bunda :musical_notes:|5|1|Rio de Janeiro, Brasil|10/22/2017 1:41:44|1
dhiulia_robert|Pra frente pra trás :musical_notes:|5|1|Rio de Janeiro, Brasil|10/22/2017 1:41:18|1
dhiulia_robert|Rebola rebola rebola :musical_notes:|5|1|Rio de Janeiro, Brasil|10/22/2017 1:41:05|1
dhiulia_robert|OOOOH OOOHH OOOHH:musical_notes:|5|2|Rio de Janeiro, Brasil|10/22/2017 1:40:29|1
